lot_number,name, price , price_per_sqm , deposit ,applications,status,auction_end,unit_floor,building_floors,total_area,rooms,completion_term,handover_status,living_area,kitchen_area,auxiliary_area,views,url
23975469,44A/1/55," $888,459,000.00 "," $10,900,000.00 "," $44,422,950.00 ",0,On sale,19.06.2026 09:00,11,12,81.51,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.58,0,20.93,,https://e-auksion.uz/lot-view?lot_id=23975469
23975471,44B/6/39," $756,460,000.00 "," $10,900,000.00 "," $37,823,000.00 ",0,On sale,19.06.2026 09:00,7,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,,https://e-auksion.uz/lot-view?lot_id=23975471
23975485,44B/6/19," $953,750,000.00 "," $10,900,000.00 "," $47,687,500.00 ",0,On sale,19.06.2026 09:00,4,9,87.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,68.4,0,19.1,,https://e-auksion.uz/lot-view?lot_id=23975485
23975501,44B/2/42," $953,750,000.00 "," $10,900,000.00 "," $47,687,500.00 ",0,On sale,19.06.2026 09:00,7,9,87.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,68.4,0,19.1,,https://e-auksion.uz/lot-view?lot_id=23975501
23975465,44A/1/51," $693,532,000.00 "," $11,900,000.00 "," $34,676,600.00 ",0,On sale,19.06.2026 09:00,11,12,58.28,2,2027-yilning 2-choragida,To'liq bitkazilgan holda,45.3,0,12.98,1,https://e-auksion.uz/lot-view?lot_id=23975465
23975466,46A/6/46," $748,458,000.00 "," $12,900,000.00 "," $37,422,900.00 ",0,On sale,19.06.2026 09:00,11,12,58.02,2,2027-yilning 2-choragida,To'liq bitkazilgan holda,45.04,0,12.98,,https://e-auksion.uz/lot-view?lot_id=23975466
23975473,44B/6/33," $756,460,000.00 "," $10,900,000.00 "," $37,823,000.00 ",0,On sale,19.06.2026 09:00,6,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,,https://e-auksion.uz/lot-view?lot_id=23975473
23975475,44B/6/21," $756,460,000.00 "," $10,900,000.00 "," $37,823,000.00 ",0,On sale,19.06.2026 09:00,4,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,,https://e-auksion.uz/lot-view?lot_id=23975475
23975484,44B/2/17," $844,750,000.00 "," $10,900,000.00 "," $42,237,500.00 ",0,On sale,19.06.2026 09:00,3,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,,https://e-auksion.uz/lot-view?lot_id=23975484
23975489,44B/6/43," $953,750,000.00 "," $10,900,000.00 "," $47,687,500.00 ",0,On sale,19.06.2026 09:00,8,9,87.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,68.4,0,19.1,,https://e-auksion.uz/lot-view?lot_id=23975489
23975493,44B/6/48," $953,750,000.00 "," $10,900,000.00 "," $47,687,500.00 ",0,On sale,19.06.2026 09:00,8,9,87.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,68.4,0,19.1,,https://e-auksion.uz/lot-view?lot_id=23975493
23975497,44B/2/38," $844,750,000.00 "," $10,900,000.00 "," $42,237,500.00 ",0,On sale,19.06.2026 09:00,7,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,,https://e-auksion.uz/lot-view?lot_id=23975497
23975503,44B/2/48," $953,750,000.00 "," $10,900,000.00 "," $47,687,500.00 ",0,On sale,19.06.2026 09:00,8,9,87.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,68.4,0,19.1,,https://e-auksion.uz/lot-view?lot_id=23975503
23975506,44B/2/41," $844,750,000.00 "," $10,900,000.00 "," $42,237,500.00 ",0,On sale,19.06.2026 09:00,7,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,,https://e-auksion.uz/lot-view?lot_id=23975506
23975508,44B/2/35," $844,750,000.00 "," $10,900,000.00 "," $42,237,500.00 ",0,On sale,19.06.2026 09:00,6,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,,https://e-auksion.uz/lot-view?lot_id=23975508
23975510,44B/2/53," $844,750,000.00 "," $10,900,000.00 "," $42,237,500.00 ",0,On sale,19.06.2026 09:00,9,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,,https://e-auksion.uz/lot-view?lot_id=23975510
23975511,44B/2/49," $953,750,000.00 "," $10,900,000.00 "," $47,687,500.00 ",0,On sale,19.06.2026 09:00,9,9,87.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,68.4,0,19.1,,https://e-auksion.uz/lot-view?lot_id=23975511
23975517,44A/5/51," $693,532,000.00 "," $11,900,000.00 "," $34,676,600.00 ",0,On sale,19.06.2026 09:00,11,12,58.28,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,45.3,0,12.98,,https://e-auksion.uz/lot-view?lot_id=23975517
23975518,44A/5/41," $693,532,000.00 "," $11,900,000.00 "," $34,676,600.00 ",0,On sale,19.06.2026 09:00,9,12,58.28,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,45.3,0,12.98,2,https://e-auksion.uz/lot-view?lot_id=23975518
23975524,44A/5/55," $888,459,000.00 "," $10,900,000.00 "," $44,422,950.00 ",0,On sale,19.06.2026 09:00,11,12,81.51,3,2027-yilning 2 choragida ,To'liq bitkazilgan holda,60.58,0,20.93,,https://e-auksion.uz/lot-view?lot_id=23975524
23975467,46A/6/41," $748,458,000.00 "," $12,900,000.00 "," $37,422,900.00 ",0,On sale,19.06.2026 09:00,10,12,58.02,2,2027-yilning 2-choragida,To'liq bitkazilgan holda,45.04,0,12.98,1,https://e-auksion.uz/lot-view?lot_id=23975467
23975528,44A/4/39," $894,166,000.00 "," $11,900,000.00 "," $44,708,300.00 ",0,On sale,19.06.2026 09:00,7,7,75.14,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,42.99,15.2,16.95,,https://e-auksion.uz/lot-view?lot_id=23975528
23975533,46A/1/13," $820,182,000.00 "," $12,900,000.00 "," $41,009,100.00 ",0,On sale,19.06.2026 09:00,4,12,63.58,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,51.33,0,12.25,,https://e-auksion.uz/lot-view?lot_id=23975533
23975540,46A/2/26," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",0,On sale,19.06.2026 09:00,6,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,2,https://e-auksion.uz/lot-view?lot_id=23975540
23975549,46A/2/23," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",0,On sale,19.06.2026 09:00,5,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,,https://e-auksion.uz/lot-view?lot_id=23975549
23975557,46A/3/38," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",0,On sale,19.06.2026 09:00,8,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,,https://e-auksion.uz/lot-view?lot_id=23975557
23975562,46A/3/40," $772,156,000.00 "," $10,900,000.00 "," $38,607,800.00 ",0,On sale,19.06.2026 09:00,8,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,,https://e-auksion.uz/lot-view?lot_id=23975562
23975567,46A/4/25," $902,956,000.00 "," $10,900,000.00 "," $45,147,800.00 ",0,On sale,19.06.2026 09:00,8,12,82.84,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,61.63,0,21.21,,https://e-auksion.uz/lot-view?lot_id=23975567
23975581,46A/9/51," $902,956,000.00 "," $10,900,000.00 "," $45,147,800.00 ",0,On sale,19.06.2026 09:00,12,12,82.84,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,61.63,0,21.21,,https://e-auksion.uz/lot-view?lot_id=23975581
23954188,43F/5/14," $748,458,000.00 "," $12,900,000.00 "," $37,422,900.00 ",0,On sale,22.06.2026 09:00,4,12,58.02,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,45.04,0,12.98,25,https://e-auksion.uz/lot-view?lot_id=23954188
23954197,43F/5/48," $1,068,636,000.00 "," $12,900,000.00 "," $53,431,800.00 ",0,On sale,22.06.2026 09:00,10,12,82.84,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,61.63,0,21.21,22,https://e-auksion.uz/lot-view?lot_id=23954197
23954210,43F/5/15," $695,181,000.00 "," $12,900,000.00 "," $34,759,050.00 ",0,On sale,22.06.2026 09:00,4,12,53.89,2,2027-yilning 2-choragida,To'liq bitkazilgan holda,40.81,0,13.08,32,https://e-auksion.uz/lot-view?lot_id=23954210
23954218,43F/5/13," $1,068,636,000.00 "," $12,900,000.00 "," $53,431,800.00 ",0,On sale,22.06.2026 09:00,3,12,82.84,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,61.63,0,21.21,66,https://e-auksion.uz/lot-view?lot_id=23954218
23954230,43F/5/56," $820,182,000.00 "," $12,900,000.00 "," $41,009,100.00 ",0,On sale,22.06.2026 09:00,12,12,63.58,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,40.21,11.12,23.37,15,https://e-auksion.uz/lot-view?lot_id=23954230
23954240,43F/8/24," $841,338,000.00 "," $12,900,000.00 "," $42,066,900.00 ",0,On sale,22.06.2026 09:00,5,7,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,17,https://e-auksion.uz/lot-view?lot_id=23954240
23954249,43F/8/13," $1,097,532,000.00 "," $12,900,000.00 "," $54,876,600.00 ",0,On sale,22.06.2026 09:00,3,7,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,17,https://e-auksion.uz/lot-view?lot_id=23954249
23954253,43F/8/26," $1,021,035,000.00 "," $12,900,000.00 "," $51,051,750.00 ",0,On sale,22.06.2026 09:00,5,7,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,1,https://e-auksion.uz/lot-view?lot_id=23954253
23954258,43F/8/39," $1,021,035,000.00 "," $12,900,000.00 "," $51,051,750.00 ",0,On sale,22.06.2026 09:00,7,7,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,8,https://e-auksion.uz/lot-view?lot_id=23954258
23954189,43F/5/29," $748,458,000.00 "," $12,900,000.00 "," $37,422,900.00 ",0,On sale,22.06.2026 09:00,7,12,58.02,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,45.04,0,12.98,13,https://e-auksion.uz/lot-view?lot_id=23954189
23954199,43F/5/38," $1,068,636,000.00 "," $12,900,000.00 "," $53,431,800.00 ",0,On sale,22.06.2026 09:00,8,12,82.84,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,61.63,0,21.21,9,https://e-auksion.uz/lot-view?lot_id=23954199
23954213,43F/5/45," $695,181,000.00 "," $12,900,000.00 "," $34,759,050.00 ",0,On sale,22.06.2026 09:00,10,12,53.89,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,40.81,0,13.08,27,https://e-auksion.uz/lot-view?lot_id=23954213
23954221,43F/5/26," $820,182,000.00 "," $12,900,000.00 "," $41,009,100.00 ",0,On sale,22.06.2026 09:00,6,12,63.58,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,40.21,11.12,23.37,7,https://e-auksion.uz/lot-view?lot_id=23954221
23954242,43F/8/31," $1,097,532,000.00 "," $12,900,000.00 "," $54,876,600.00 ",0,On sale,22.06.2026 09:00,6,7,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,3,https://e-auksion.uz/lot-view?lot_id=23954242
23954247,43F/8/23," $841,338,000.00 "," $12,900,000.00 "," $42,066,900.00 ",0,On sale,22.06.2026 09:00,4,7,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,8,https://e-auksion.uz/lot-view?lot_id=23954247
23954263,43F/8/15," $1,021,035,000.00 "," $12,900,000.00 "," $51,051,750.00 ",0,On sale,22.06.2026 09:00,3,7,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,4,https://e-auksion.uz/lot-view?lot_id=23954263
23954264,43F/8/28," $1,097,532,000.00 "," $12,900,000.00 "," $54,876,600.00 ",0,On sale,22.06.2026 09:00,5,7,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,4,https://e-auksion.uz/lot-view?lot_id=23954264
23954192,43F/5/34," $748,458,000.00 "," $12,900,000.00 "," $37,422,900.00 ",0,On sale,22.06.2026 09:00,8,12,58.02,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,45.04,0,12.98,29,https://e-auksion.uz/lot-view?lot_id=23954192
23954198,43F/5/28," $1,068,636,000.00 "," $12,900,000.00 "," $53,431,800.00 ",0,On sale,22.06.2026 09:00,6,12,82.84,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,61.63,0,21.21,2,https://e-auksion.uz/lot-view?lot_id=23954198
23954205,43F/5/27," $1,006,974,000.00 "," $12,900,000.00 "," $50,348,700.00 ",0,On sale,22.06.2026 09:00,6,12,78.06,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.43,0,17.63,,https://e-auksion.uz/lot-view?lot_id=23954205
23954217,43F/5/17," $1,006,974,000.00 "," $12,900,000.00 "," $50,348,700.00 ",0,On sale,22.06.2026 09:00,4,12,78.06,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.43,0,17.63,4,https://e-auksion.uz/lot-view?lot_id=23954217
23954226,43F/5/47," $1,006,974,000.00 "," $12,900,000.00 "," $50,348,700.00 ",0,On sale,22.06.2026 09:00,10,12,78.06,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.43,0,17.63,,https://e-auksion.uz/lot-view?lot_id=23954226
23954233,43F/5/42," $1,006,974,000.00 "," $12,900,000.00 "," $50,348,700.00 ",0,On sale,22.06.2026 09:00,9,12,78.06,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.43,0,17.63,12,https://e-auksion.uz/lot-view?lot_id=23954233
23954243,43F/8/12," $841,338,000.00 "," $12,900,000.00 "," $42,066,900.00 ",0,On sale,22.06.2026 09:00,3,7,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,19,https://e-auksion.uz/lot-view?lot_id=23954243
23954250,43F/8/19," $1,097,532,000.00 "," $12,900,000.00 "," $54,876,600.00 ",0,On sale,22.06.2026 09:00,4,7,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,27,https://e-auksion.uz/lot-view?lot_id=23954250
23954262,43F/8/21," $1,021,035,000.00 "," $12,900,000.00 "," $51,051,750.00 ",0,On sale,22.06.2026 09:00,4,7,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,3,https://e-auksion.uz/lot-view?lot_id=23954262
23954266,43F/8/34," $1,097,532,000.00 "," $12,900,000.00 "," $54,876,600.00 ",0,On sale,22.06.2026 09:00,6,7,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,10,https://e-auksion.uz/lot-view?lot_id=23954266
23954191,43F/5/44," $748,458,000.00 "," $12,900,000.00 "," $37,422,900.00 ",0,On sale,22.06.2026 09:00,10,12,58.02,2,2027-yilning 2-choragida,To'liq bitkazilgan holda,45.04,0,12.98,12,https://e-auksion.uz/lot-view?lot_id=23954191
23954196,43F/5/33," $1,068,636,000.00 "," $12,900,000.00 "," $53,431,800.00 ",0,On sale,22.06.2026 09:00,7,12,82.84,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,61.63,0,21.21,,https://e-auksion.uz/lot-view?lot_id=23954196
23954211,43F/5/52," $1,006,974,000.00 "," $12,900,000.00 "," $50,348,700.00 ",0,On sale,22.06.2026 09:00,11,12,78.06,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.43,0,17.63,6,https://e-auksion.uz/lot-view?lot_id=23954211
23954219,43F/5/37," $1,006,974,000.00 "," $12,900,000.00 "," $50,348,700.00 ",0,On sale,22.06.2026 09:00,8,12,78.06,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.43,0,17.63,1,https://e-auksion.uz/lot-view?lot_id=23954219
23954228,43F/5/51," $820,182,000.00 "," $12,900,000.00 "," $41,009,100.00 ",0,On sale,22.06.2026 09:00,11,12,63.58,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,40.21,11.12,23.37,6,https://e-auksion.uz/lot-view?lot_id=23954228
23954236,43F/5/30," $695,181,000.00 "," $12,900,000.00 "," $34,759,050.00 ",0,On sale,22.06.2026 09:00,7,12,53.89,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,40.81,0,13.08,38,https://e-auksion.uz/lot-view?lot_id=23954236
23954254,43F/8/35," $841,338,000.00 "," $12,900,000.00 "," $42,066,900.00 ",0,On sale,22.06.2026 09:00,6,7,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,12,https://e-auksion.uz/lot-view?lot_id=23954254
23954261,43F/8/27," $1,021,035,000.00 "," $12,900,000.00 "," $51,051,750.00 ",0,On sale,22.06.2026 09:00,5,7,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,,https://e-auksion.uz/lot-view?lot_id=23954261
23954190,43F/5/9," $748,458,000.00 "," $12,900,000.00 "," $37,422,900.00 ",0,On sale,22.06.2026 09:00,3,12,58.02,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,45.04,0,12.98,15,https://e-auksion.uz/lot-view?lot_id=23954190
23954200,43F/5/43," $1,068,636,000.00 "," $12,900,000.00 "," $53,431,800.00 ",0,On sale,22.06.2026 09:00,9,12,82.84,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,61.63,0,21.21,4,https://e-auksion.uz/lot-view?lot_id=23954200
23954209,43F/5/10," $695,181,000.00 "," $12,900,000.00 "," $34,759,050.00 ",0,On sale,22.06.2026 09:00,3,12,53.89,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,40.81,0,13.08,21,https://e-auksion.uz/lot-view?lot_id=23954209
23954215,43F/5/54," $748,458,000.00 "," $12,900,000.00 "," $37,422,900.00 ",0,On sale,22.06.2026 09:00,12,12,58.02,2,2027-yilning 2-choragida,To'liq bitkazilgan holda,45.04,0,12.98,9,https://e-auksion.uz/lot-view?lot_id=23954215
23954229,43F/5/12," $1,006,974,000.00 "," $12,900,000.00 "," $50,348,700.00 ",0,On sale,22.06.2026 09:00,3,12,78.06,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.43,0,17.63,6,https://e-auksion.uz/lot-view?lot_id=23954229
23954238,43F/8/30," $841,338,000.00 "," $12,900,000.00 "," $42,066,900.00 ",0,On sale,22.06.2026 09:00,6,7,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,9,https://e-auksion.uz/lot-view?lot_id=23954238
23954246,43F/8/25," $1,097,532,000.00 "," $12,900,000.00 "," $54,876,600.00 ",0,On sale,22.06.2026 09:00,5,7,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,14,https://e-auksion.uz/lot-view?lot_id=23954246
23954257,43F/8/14," $1,021,035,000.00 "," $12,900,000.00 "," $51,051,750.00 ",0,On sale,22.06.2026 09:00,3,7,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,10,https://e-auksion.uz/lot-view?lot_id=23954257
23954194,43F/5/24," $748,458,000.00 "," $12,900,000.00 "," $37,422,900.00 ",0,On sale,22.06.2026 09:00,6,12,58.02,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,45.04,0,12.98,,https://e-auksion.uz/lot-view?lot_id=23954194
23954201,43F/5/53," $1,068,636,000.00 "," $12,900,000.00 "," $53,431,800.00 ",0,On sale,22.06.2026 09:00,11,12,82.84,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,61.63,0,21.21,7,https://e-auksion.uz/lot-view?lot_id=23954201
23954214,43F/5/50," $695,181,000.00 "," $12,900,000.00 "," $34,759,050.00 ",1,On sale,22.06.2026 09:00,11,12,53.89,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,40.81,0,13.08,22,https://e-auksion.uz/lot-view?lot_id=23954214
23954223,43F/5/35," $695,181,000.00 "," $12,900,000.00 "," $34,759,050.00 ",0,On sale,22.06.2026 09:00,8,12,53.89,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,40.81,0,13.08,16,https://e-auksion.uz/lot-view?lot_id=23954223
23954232,43F/5/25," $695,181,000.00 "," $12,900,000.00 "," $34,759,050.00 ",0,On sale,22.06.2026 09:00,6,12,53.89,2,2027-yilning 2-choragida,To'liq bitkazilgan holda,40.81,0,13.08,33,https://e-auksion.uz/lot-view?lot_id=23954232
23954244,43F/8/36," $841,338,000.00 "," $12,900,000.00 "," $42,066,900.00 ",0,On sale,22.06.2026 09:00,7,7,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,11,https://e-auksion.uz/lot-view?lot_id=23954244
23954251,43F/8/38," $1,021,035,000.00 "," $12,900,000.00 "," $51,051,750.00 ",0,On sale,22.06.2026 09:00,7,7,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,3,https://e-auksion.uz/lot-view?lot_id=23954251
23954260,43F/8/33," $1,021,035,000.00 "," $12,900,000.00 "," $51,051,750.00 ",0,On sale,22.06.2026 09:00,6,7,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,,https://e-auksion.uz/lot-view?lot_id=23954260
23954203,43F/5/49," $748,458,000.00 "," $12,900,000.00 "," $37,422,900.00 ",0,On sale,22.06.2026 09:00,11,12,58.02,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,45.04,0,12.98,22,https://e-auksion.uz/lot-view?lot_id=23954203
23954206,43F/5/20," $695,181,000.00 "," $12,900,000.00 "," $34,759,050.00 ",0,On sale,22.06.2026 09:00,5,12,53.89,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,40.81,0,13.08,25,https://e-auksion.uz/lot-view?lot_id=23954206
23954216,43F/5/40," $695,181,000.00 "," $12,900,000.00 "," $34,759,050.00 ",0,On sale,22.06.2026 09:00,9,12,53.89,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,40.81,0,13.08,27,https://e-auksion.uz/lot-view?lot_id=23954216
23954225,43F/5/16," $820,182,000.00 "," $12,900,000.00 "," $41,009,100.00 ",0,On sale,22.06.2026 09:00,4,12,63.58,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,40.21,11.12,23.37,6,https://e-auksion.uz/lot-view?lot_id=23954225
23954234,43F/5/18," $1,068,636,000.00 "," $12,900,000.00 "," $53,431,800.00 ",0,On sale,22.06.2026 09:00,4,12,82.84,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,61.63,0,21.21,1,https://e-auksion.uz/lot-view?lot_id=23954234
23954241,43F/8/18," $841,338,000.00 "," $12,900,000.00 "," $42,066,900.00 ",0,On sale,22.06.2026 09:00,4,7,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,13,https://e-auksion.uz/lot-view?lot_id=23954241
23954255,43F/8/41," $841,338,000.00 "," $12,900,000.00 "," $42,066,900.00 ",0,On sale,22.06.2026 09:00,7,7,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,7,https://e-auksion.uz/lot-view?lot_id=23954255
23954195,43F/5/39," $748,458,000.00 "," $12,900,000.00 "," $37,422,900.00 ",0,On sale,22.06.2026 09:00,9,12,58.02,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,45.04,0,12.98,4,https://e-auksion.uz/lot-view?lot_id=23954195
23954202,43F/5/58," $1,068,636,000.00 "," $12,900,000.00 "," $53,431,800.00 ",0,On sale,22.06.2026 09:00,12,12,82.84,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,61.63,0,21.21,2,https://e-auksion.uz/lot-view?lot_id=23954202
23954212,43F/5/41," $820,182,000.00 "," $12,900,000.00 "," $41,009,100.00 ",1,On sale,22.06.2026 09:00,9,12,63.58,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,40.21,11.12,23.37,13,https://e-auksion.uz/lot-view?lot_id=23954212
23954224,43F/5/21," $820,182,000.00 "," $12,900,000.00 "," $41,009,100.00 ",0,On sale,22.06.2026 09:00,5,12,63.58,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,40.21,11.12,23.37,8,https://e-auksion.uz/lot-view?lot_id=23954224
23954235,43F/5/55," $695,181,000.00 "," $12,900,000.00 "," $34,759,050.00 ",0,On sale,22.06.2026 09:00,12,12,53.89,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,40.81,0,13.08,18,https://e-auksion.uz/lot-view?lot_id=23954235
23954245,43F/8/17," $841,338,000.00 "," $12,900,000.00 "," $42,066,900.00 ",0,On sale,22.06.2026 09:00,3,7,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,9,https://e-auksion.uz/lot-view?lot_id=23954245
23954252,43F/8/32," $1,021,035,000.00 "," $12,900,000.00 "," $51,051,750.00 ",0,On sale,22.06.2026 09:00,6,7,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,25,https://e-auksion.uz/lot-view?lot_id=23954252
23954259,43F/8/20," $1,021,035,000.00 "," $12,900,000.00 "," $51,051,750.00 ",0,On sale,22.06.2026 09:00,4,7,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,13,https://e-auksion.uz/lot-view?lot_id=23954259
23954265,43F/8/22," $1,097,532,000.00 "," $12,900,000.00 "," $54,876,600.00 ",0,On sale,22.06.2026 09:00,4,7,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,19,https://e-auksion.uz/lot-view?lot_id=23954265
23954204,43F/5/23," $1,068,636,000.00 "," $12,900,000.00 "," $53,431,800.00 ",0,On sale,22.06.2026 09:00,5,12,82.84,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,61.63,0,21.21,9,https://e-auksion.uz/lot-view?lot_id=23954204
23954208,43F/5/57," $1,006,974,000.00 "," $12,900,000.00 "," $50,348,700.00 ",0,On sale,22.06.2026 09:00,12,12,78.06,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.43,0,17.63,13,https://e-auksion.uz/lot-view?lot_id=23954208
23954222,43F/5/32," $1,006,974,000.00 "," $12,900,000.00 "," $50,348,700.00 ",0,On sale,22.06.2026 09:00,7,12,78.06,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.43,0,17.63,9,https://e-auksion.uz/lot-view?lot_id=23954222
23954227,43F/5/36," $820,182,000.00 "," $12,900,000.00 "," $41,009,100.00 ",1,On sale,22.06.2026 09:00,8,12,63.58,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,40.21,11.12,23.37,43,https://e-auksion.uz/lot-view?lot_id=23954227
23954237,43F/5/46," $820,182,000.00 "," $12,900,000.00 "," $41,009,100.00 ",1,On sale,22.06.2026 09:00,10,12,63.58,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,40.21,11.12,23.37,8,https://e-auksion.uz/lot-view?lot_id=23954237
23954207,43F/5/11," $820,182,000.00 "," $12,900,000.00 "," $41,009,100.00 ",0,On sale,22.06.2026 09:00,3,12,63.58,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,40.21,11.12,23.37,14,https://e-auksion.uz/lot-view?lot_id=23954207
