lot_number,name, price , price_per_sqm , deposit ,applications,status,auction_end,unit_floor,building_floors,total_area,rooms,completion_term,handover_status,living_area,kitchen_area,auxiliary_area,views,url
23986715,46A/1/38," $820,182,000.00 "," $12,900,000.00 "," $41,009,100.00 ",0,On sale,22.06.2026 09:00,9,12,63.58,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,51.33,0,12.25,,https://e-auksion.uz/lot-view?lot_id=23986715
23986728,46A/4/25," $902,956,000.00 "," $10,900,000.00 "," $45,147,800.00 ",0,On sale,22.06.2026 09:00,8,12,82.84,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,61.63,0,21.21,,https://e-auksion.uz/lot-view?lot_id=23986728
23986734,46A/9/26," $902,956,000.00 "," $10,900,000.00 "," $45,147,800.00 ",0,On sale,22.06.2026 09:00,7,12,82.84,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,61.63,0,21.21,,https://e-auksion.uz/lot-view?lot_id=23986734
23986741,44A/7/30," $854,887,000.00 "," $10,900,000.00 "," $42,744,350.00 ",0,On sale,22.06.2026 09:00,7,12,78.43,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.92,0,17.51,,https://e-auksion.uz/lot-view?lot_id=23986741
23986749,44A/7/39," $888,459,000.00 "," $10,900,000.00 "," $44,422,950.00 ",0,On sale,22.06.2026 09:00,9,12,81.51,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.58,0,20.93,,https://e-auksion.uz/lot-view?lot_id=23986749
23986629,44A/1/51," $693,532,000.00 "," $11,900,000.00 "," $34,676,600.00 ",0,On sale,22.06.2026 09:00,11,12,58.28,2,2027-yilning 2-choragida,To'liq bitkazilgan holda,45.3,0,12.98,,https://e-auksion.uz/lot-view?lot_id=23986629
23986634,44B/6/33," $756,460,000.00 "," $10,900,000.00 "," $37,823,000.00 ",0,On sale,22.06.2026 09:00,6,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,,https://e-auksion.uz/lot-view?lot_id=23986634
23986643,44B/2/42," $953,750,000.00 "," $10,900,000.00 "," $47,687,500.00 ",0,On sale,22.06.2026 09:00,7,9,87.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,68.4,0,19.1,,https://e-auksion.uz/lot-view?lot_id=23986643
23986652,44B/2/47," $844,750,000.00 "," $10,900,000.00 "," $42,237,500.00 ",0,On sale,22.06.2026 09:00,8,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,,https://e-auksion.uz/lot-view?lot_id=23986652
23986671,44B/2/15," $756,460,000.00 "," $10,900,000.00 "," $37,823,000.00 ",0,On sale,22.06.2026 09:00,3,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,,https://e-auksion.uz/lot-view?lot_id=23986671
23986678,44A/5/37," $705,114,000.00 "," $12,900,000.00 "," $35,255,700.00 ",0,On sale,22.06.2026 09:00,8,12,54.66,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,41.55,0,13.11,,https://e-auksion.uz/lot-view?lot_id=23986678
23986690,44A/4/40," $894,166,000.00 "," $11,900,000.00 "," $44,708,300.00 ",0,On sale,22.06.2026 09:00,7,7,75.14,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,42.99,15.2,16.95,,https://e-auksion.uz/lot-view?lot_id=23986690
23986699,46A/2/28," $772,156,000.00 "," $10,900,000.00 "," $38,607,800.00 ",0,On sale,22.06.2026 09:00,6,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,,https://e-auksion.uz/lot-view?lot_id=23986699
23986707,46A/3/20," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",0,On sale,22.06.2026 09:00,5,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,,https://e-auksion.uz/lot-view?lot_id=23986707
23986713,46A/2/48," $973,261,000.00 "," $10,900,000.00 "," $48,663,050.00 ",0,On sale,22.06.2026 09:00,9,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,,https://e-auksion.uz/lot-view?lot_id=23986713
23986721,46A/3/46," $772,156,000.00 "," $10,900,000.00 "," $38,607,800.00 ",0,On sale,22.06.2026 09:00,9,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,1,https://e-auksion.uz/lot-view?lot_id=23986721
23986723,46A/3/41," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",0,On sale,22.06.2026 09:00,8,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,1,https://e-auksion.uz/lot-view?lot_id=23986723
23986738,46A/9/51," $902,956,000.00 "," $10,900,000.00 "," $45,147,800.00 ",0,On sale,22.06.2026 09:00,12,12,82.84,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,61.63,0,21.21,,https://e-auksion.uz/lot-view?lot_id=23986738
23986627,46A/6/51," $748,458,000.00 "," $12,900,000.00 "," $37,422,900.00 ",0,On sale,22.06.2026 09:00,12,12,58.02,2,2027-yilning 2-choragida,To'liq bitkazilgan holda,45.04,0,12.98,,https://e-auksion.uz/lot-view?lot_id=23986627
23986640,44B/6/43," $953,750,000.00 "," $10,900,000.00 "," $47,687,500.00 ",0,On sale,22.06.2026 09:00,8,9,87.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,68.4,0,19.1,,https://e-auksion.uz/lot-view?lot_id=23986640
23986647,44B/6/44," $844,750,000.00 "," $10,900,000.00 "," $42,237,500.00 ",0,On sale,22.06.2026 09:00,8,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,,https://e-auksion.uz/lot-view?lot_id=23986647
23986661,44B/2/39," $756,460,000.00 "," $10,900,000.00 "," $37,823,000.00 ",0,On sale,22.06.2026 09:00,7,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,,https://e-auksion.uz/lot-view?lot_id=23986661
23986669,44B/2/50," $844,750,000.00 "," $10,900,000.00 "," $42,237,500.00 ",0,On sale,22.06.2026 09:00,9,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,,https://e-auksion.uz/lot-view?lot_id=23986669
23986675,44B/6/51," $756,460,000.00 "," $10,900,000.00 "," $37,823,000.00 ",0,On sale,22.06.2026 09:00,9,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,,https://e-auksion.uz/lot-view?lot_id=23986675
23986686,44A/5/42," $705,114,000.00 "," $12,900,000.00 "," $35,255,700.00 ",0,On sale,22.06.2026 09:00,9,12,54.66,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,41.55,0,13.11,,https://e-auksion.uz/lot-view?lot_id=23986686
23986691,44A/4/39," $894,166,000.00 "," $11,900,000.00 "," $44,708,300.00 ",0,On sale,22.06.2026 09:00,7,7,75.14,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,42.99,15.2,16.95,,https://e-auksion.uz/lot-view?lot_id=23986691
23986638,44B/6/50," $844,750,000.00 "," $10,900,000.00 "," $42,237,500.00 ",0,On sale,22.06.2026 09:00,9,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,,https://e-auksion.uz/lot-view?lot_id=23986638
23986680,44A/5/56," $693,532,000.00 "," $11,900,000.00 "," $34,676,600.00 ",0,On sale,22.06.2026 09:00,12,12,58.28,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,45.3,0,12.98,,https://e-auksion.uz/lot-view?lot_id=23986680
23986682,44A/5/57," $705,114,000.00 "," $12,900,000.00 "," $35,255,700.00 ",0,On sale,22.06.2026 09:00,12,12,54.66,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,41.55,0,13.11,,https://e-auksion.uz/lot-view?lot_id=23986682
23986689,44A/4/28," $894,166,000.00 "," $11,900,000.00 "," $44,708,300.00 ",0,On sale,22.06.2026 09:00,5,7,75.14,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,42.99,15.2,16.95,,https://e-auksion.uz/lot-view?lot_id=23986689
23986696,46A/2/34," $772,156,000.00 "," $10,900,000.00 "," $38,607,800.00 ",0,On sale,22.06.2026 09:00,7,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,4,https://e-auksion.uz/lot-view?lot_id=23986696
23986704,46A/2/41," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",0,On sale,22.06.2026 09:00,8,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,1,https://e-auksion.uz/lot-view?lot_id=23986704
23986719,46A/2/43," $973,261,000.00 "," $10,900,000.00 "," $48,663,050.00 ",0,On sale,22.06.2026 09:00,9,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,,https://e-auksion.uz/lot-view?lot_id=23986719
23986735,46A/9/36," $902,956,000.00 "," $10,900,000.00 "," $45,147,800.00 ",0,On sale,22.06.2026 09:00,9,12,82.84,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,61.63,0,21.21,,https://e-auksion.uz/lot-view?lot_id=23986735
23986744,44A/7/35," $854,887,000.00 "," $10,900,000.00 "," $42,744,350.00 ",0,On sale,22.06.2026 09:00,8,12,78.43,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.92,0,17.51,,https://e-auksion.uz/lot-view?lot_id=23986744
23986687,44A/4/21," $894,166,000.00 "," $11,900,000.00 "," $44,708,300.00 ",0,On sale,22.06.2026 09:00,4,7,75.14,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,42.99,15.2,16.95,,https://e-auksion.uz/lot-view?lot_id=23986687
23986695,46A/2/26," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",0,On sale,22.06.2026 09:00,6,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,,https://e-auksion.uz/lot-view?lot_id=23986695
23986703,46A/2/35," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",0,On sale,22.06.2026 09:00,7,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,,https://e-auksion.uz/lot-view?lot_id=23986703
23986708,46A/1/53," $820,182,000.00 "," $12,900,000.00 "," $41,009,100.00 ",0,On sale,22.06.2026 09:00,12,12,63.58,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,51.33,0,12.25,,https://e-auksion.uz/lot-view?lot_id=23986708
23986710,46A/2/45," $751,555,000.00 "," $10,900,000.00 "," $37,577,750.00 ",0,On sale,22.06.2026 09:00,9,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,2,https://e-auksion.uz/lot-view?lot_id=23986710
23986716,46A/2/44," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",0,On sale,22.06.2026 09:00,9,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,,https://e-auksion.uz/lot-view?lot_id=23986716
23986726,46A/4/29," $902,956,000.00 "," $10,900,000.00 "," $45,147,800.00 ",0,On sale,22.06.2026 09:00,9,12,82.84,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,61.63,0,21.21,,https://e-auksion.uz/lot-view?lot_id=23986726
23986727,46A/3/48," $973,261,000.00 "," $10,900,000.00 "," $48,663,050.00 ",0,On sale,22.06.2026 09:00,9,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,,https://e-auksion.uz/lot-view?lot_id=23986727
23986731,46A/9/21," $902,956,000.00 "," $10,900,000.00 "," $45,147,800.00 ",0,On sale,22.06.2026 09:00,6,12,82.84,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,61.63,0,21.21,,https://e-auksion.uz/lot-view?lot_id=23986731
23986733,46A/9/52," $850,854,000.00 "," $10,900,000.00 "," $42,542,700.00 ",0,On sale,22.06.2026 09:00,12,12,78.06,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.43,0,17.63,,https://e-auksion.uz/lot-view?lot_id=23986733
23986742,44A/7/55," $854,887,000.00 "," $10,900,000.00 "," $42,744,350.00 ",0,On sale,22.06.2026 09:00,12,12,78.43,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.92,0,17.51,,https://e-auksion.uz/lot-view?lot_id=23986742
23986747,44A/7/34," $888,459,000.00 "," $10,900,000.00 "," $44,422,950.00 ",0,On sale,22.06.2026 09:00,8,12,81.51,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.58,0,20.93,,https://e-auksion.uz/lot-view?lot_id=23986747
23986750,44A/7/49," $888,459,000.00 "," $10,900,000.00 "," $44,422,950.00 ",0,On sale,22.06.2026 09:00,11,12,81.51,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.58,0,20.93,1,https://e-auksion.uz/lot-view?lot_id=23986750
23986628,46A/6/46," $748,458,000.00 "," $12,900,000.00 "," $37,422,900.00 ",0,On sale,22.06.2026 09:00,11,12,58.02,2,2027-yilning 2-choragida,To'liq bitkazilgan holda,45.04,0,12.98,,https://e-auksion.uz/lot-view?lot_id=23986628
23986635,44B/6/39," $756,460,000.00 "," $10,900,000.00 "," $37,823,000.00 ",0,On sale,22.06.2026 09:00,7,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,,https://e-auksion.uz/lot-view?lot_id=23986635
23986646,44B/6/30," $953,750,000.00 "," $10,900,000.00 "," $47,687,500.00 ",0,On sale,22.06.2026 09:00,5,9,87.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,68.4,0,19.1,,https://e-auksion.uz/lot-view?lot_id=23986646
23986666,44B/2/40," $745,560,000.00 "," $10,900,000.00 "," $37,278,000.00 ",0,On sale,22.06.2026 09:00,7,9,68.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,50.5,0,17.9,1,https://e-auksion.uz/lot-view?lot_id=23986666
23986694,46A/1/33," $820,182,000.00 "," $12,900,000.00 "," $41,009,100.00 ",0,On sale,22.06.2026 09:00,8,12,63.58,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,51.33,0,12.25,,https://e-auksion.uz/lot-view?lot_id=23986694
23986701,46A/2/20," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",0,On sale,22.06.2026 09:00,5,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,,https://e-auksion.uz/lot-view?lot_id=23986701
23986717,46A/1/48," $820,182,000.00 "," $12,900,000.00 "," $41,009,100.00 ",0,On sale,22.06.2026 09:00,11,12,63.58,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,51.33,0,12.25,,https://e-auksion.uz/lot-view?lot_id=23986717
23986722,46A/2/29," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",0,On sale,22.06.2026 09:00,6,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,,https://e-auksion.uz/lot-view?lot_id=23986722
23986740,46A/9/46," $902,956,000.00 "," $10,900,000.00 "," $45,147,800.00 ",0,On sale,22.06.2026 09:00,11,12,82.84,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,61.63,0,21.21,,https://e-auksion.uz/lot-view?lot_id=23986740
23986626,46A/6/36," $748,458,000.00 "," $12,900,000.00 "," $37,422,900.00 ",0,On sale,22.06.2026 09:00,9,12,58.02,2,2027-yilning 2-choragida,To'liq bitkazilgan holda,45.04,0,12.98,,https://e-auksion.uz/lot-view?lot_id=23986626
23986631,44B/6/53," $844,750,000.00 "," $10,900,000.00 "," $42,237,500.00 ",0,On sale,22.06.2026 09:00,9,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,,https://e-auksion.uz/lot-view?lot_id=23986631
23986650,44B/2/17," $844,750,000.00 "," $10,900,000.00 "," $42,237,500.00 ",0,On sale,22.06.2026 09:00,3,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,,https://e-auksion.uz/lot-view?lot_id=23986650
23986655,44B/2/46," $745,560,000.00 "," $10,900,000.00 "," $37,278,000.00 ",0,On sale,22.06.2026 09:00,8,9,68.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,50.5,0,17.9,,https://e-auksion.uz/lot-view?lot_id=23986655
23986660,44B/2/33," $756,460,000.00 "," $10,900,000.00 "," $37,823,000.00 ",0,On sale,22.06.2026 09:00,6,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,,https://e-auksion.uz/lot-view?lot_id=23986660
23986667,44B/2/49," $953,750,000.00 "," $10,900,000.00 "," $47,687,500.00 ",0,On sale,22.06.2026 09:00,9,9,87.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,68.4,0,19.1,,https://e-auksion.uz/lot-view?lot_id=23986667
23986676,44B/6/52," $745,560,000.00 "," $10,900,000.00 "," $37,278,000.00 ",0,On sale,22.06.2026 09:00,9,9,68.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,50.5,0,17.9,,https://e-auksion.uz/lot-view?lot_id=23986676
23986681,44A/5/58," $814,506,000.00 "," $12,900,000.00 "," $40,725,300.00 ",0,On sale,22.06.2026 09:00,12,12,63.14,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,39.1,11.63,12.41,,https://e-auksion.uz/lot-view?lot_id=23986681
23986702,46A/2/14," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",0,On sale,22.06.2026 09:00,4,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,,https://e-auksion.uz/lot-view?lot_id=23986702
23986712,46A/3/45," $751,555,000.00 "," $10,900,000.00 "," $37,577,750.00 ",0,On sale,22.06.2026 09:00,9,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,1,https://e-auksion.uz/lot-view?lot_id=23986712
23986720,46A/3/38," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",0,On sale,22.06.2026 09:00,8,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,,https://e-auksion.uz/lot-view?lot_id=23986720
23986725,46A/4/33," $902,956,000.00 "," $10,900,000.00 "," $45,147,800.00 ",0,On sale,22.06.2026 09:00,10,12,82.84,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,61.63,0,21.21,,https://e-auksion.uz/lot-view?lot_id=23986725
23986737,46A/9/31," $902,956,000.00 "," $10,900,000.00 "," $45,147,800.00 ",0,On sale,22.06.2026 09:00,8,12,82.84,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,61.63,0,21.21,,https://e-auksion.uz/lot-view?lot_id=23986737
23986743,44A/7/24," $888,459,000.00 "," $10,900,000.00 "," $44,422,950.00 ",0,On sale,22.06.2026 09:00,6,12,81.51,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.58,0,20.93,,https://e-auksion.uz/lot-view?lot_id=23986743
23986751,44A/7/54," $888,459,000.00 "," $10,900,000.00 "," $44,422,950.00 ",0,On sale,22.06.2026 09:00,12,12,81.51,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.58,0,20.93,,https://e-auksion.uz/lot-view?lot_id=23986751
23986630,44A/1/55," $888,459,000.00 "," $10,900,000.00 "," $44,422,950.00 ",0,On sale,22.06.2026 09:00,11,12,81.51,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.58,0,20.93,,https://e-auksion.uz/lot-view?lot_id=23986630
23986633,44B/6/45," $756,460,000.00 "," $10,900,000.00 "," $37,823,000.00 ",0,On sale,22.06.2026 09:00,8,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,,https://e-auksion.uz/lot-view?lot_id=23986633
23986641,44B/6/19," $953,750,000.00 "," $10,900,000.00 "," $47,687,500.00 ",0,On sale,22.06.2026 09:00,4,9,87.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,68.4,0,19.1,4,https://e-auksion.uz/lot-view?lot_id=23986641
23986651,44B/6/54," $953,750,000.00 "," $10,900,000.00 "," $47,687,500.00 ",0,On sale,22.06.2026 09:00,9,9,87.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,68.4,0,19.1,,https://e-auksion.uz/lot-view?lot_id=23986651
23986657,44B/2/54," $953,750,000.00 "," $10,900,000.00 "," $47,687,500.00 ",0,On sale,22.06.2026 09:00,9,9,87.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,68.4,0,19.1,,https://e-auksion.uz/lot-view?lot_id=23986657
23986662,44B/2/52," $745,560,000.00 "," $10,900,000.00 "," $37,278,000.00 ",0,On sale,22.06.2026 09:00,9,9,68.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,50.5,0,17.9,,https://e-auksion.uz/lot-view?lot_id=23986662
23986665,44B/2/21," $756,460,000.00 "," $10,900,000.00 "," $37,823,000.00 ",0,On sale,22.06.2026 09:00,4,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,,https://e-auksion.uz/lot-view?lot_id=23986665
23986672,44B/2/51," $756,460,000.00 "," $10,900,000.00 "," $37,823,000.00 ",0,On sale,22.06.2026 09:00,9,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,,https://e-auksion.uz/lot-view?lot_id=23986672
23986624,46A/6/31," $748,458,000.00 "," $12,900,000.00 "," $37,422,900.00 ",0,On sale,22.06.2026 09:00,8,12,58.02,2,2027-yilning 2-choragida,To'liq bitkazilgan holda,45.04,0,12.98,,https://e-auksion.uz/lot-view?lot_id=23986624
23986639,44B/6/41," $844,750,000.00 "," $10,900,000.00 "," $42,237,500.00 ",0,On sale,22.06.2026 09:00,7,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,,https://e-auksion.uz/lot-view?lot_id=23986639
23986645,44B/6/49," $953,750,000.00 "," $10,900,000.00 "," $47,687,500.00 ",0,On sale,22.06.2026 09:00,9,9,87.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,68.4,0,19.1,,https://e-auksion.uz/lot-view?lot_id=23986645
23986679,44A/5/41," $693,532,000.00 "," $11,900,000.00 "," $34,676,600.00 ",0,On sale,22.06.2026 09:00,9,12,58.28,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,45.3,0,12.98,,https://e-auksion.uz/lot-view?lot_id=23986679
23986684,44A/5/55," $888,459,000.00 "," $10,900,000.00 "," $44,422,950.00 ",0,On sale,22.06.2026 09:00,11,12,81.51,3,2027-yilning 2 choragida ,To'liq bitkazilgan holda,60.58,0,20.93,,https://e-auksion.uz/lot-view?lot_id=23986684
23986692,44A/4/22," $894,166,000.00 "," $11,900,000.00 "," $44,708,300.00 ",0,On sale,22.06.2026 09:00,4,7,75.14,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,42.99,15.2,16.95,,https://e-auksion.uz/lot-view?lot_id=23986692
23986698,46A/2/46," $772,156,000.00 "," $10,900,000.00 "," $38,607,800.00 ",0,On sale,22.06.2026 09:00,9,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,,https://e-auksion.uz/lot-view?lot_id=23986698
23986711,46A/3/40," $772,156,000.00 "," $10,900,000.00 "," $38,607,800.00 ",0,On sale,22.06.2026 09:00,8,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,,https://e-auksion.uz/lot-view?lot_id=23986711
23986730,46A/9/37," $850,854,000.00 "," $10,900,000.00 "," $42,542,700.00 ",0,On sale,22.06.2026 09:00,9,12,78.06,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.43,0,17.63,,https://e-auksion.uz/lot-view?lot_id=23986730
23986732,46A/9/47," $850,854,000.00 "," $10,900,000.00 "," $42,542,700.00 ",0,On sale,22.06.2026 09:00,11,12,78.06,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.43,0,17.63,,https://e-auksion.uz/lot-view?lot_id=23986732
23986739,44A/7/45," $854,887,000.00 "," $10,900,000.00 "," $42,744,350.00 ",0,On sale,22.06.2026 09:00,10,12,78.43,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.92,0,17.51,,https://e-auksion.uz/lot-view?lot_id=23986739
23986748,44A/7/44," $888,459,000.00 "," $10,900,000.00 "," $44,422,950.00 ",0,On sale,22.06.2026 09:00,10,12,81.51,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.58,0,20.93,,https://e-auksion.uz/lot-view?lot_id=23986748
