lot_number,Lot,Building,name, price , price_per_sqm , deposit ,applications,status,auction_end,unit_floor,building_floors,total_area,rooms,completion_term,handover_status,living_area,kitchen_area,auxiliary_area,views,url
24320890,46A,2,46A/2/38,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,13.07.2026 09:00,8,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,3,https://e-auksion.uz/lot-view?lot_id=24320890
24320906,46A,9,46A/9/51,"$902,956,000.00 ","$10,900,000.00 ","$45,147,800.00 ",0,On sale,13.07.2026 09:00,12,12,82.84,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,61.63,0,21.21,6,https://e-auksion.uz/lot-view?lot_id=24320906
24320912,43F,5,43F/5/37,"$1,006,974,000.00 ","$12,900,000.00 ","$50,348,700.00 ",0,On sale,13.07.2026 09:00,8,12,78.06,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.43,0,17.63,0,https://e-auksion.uz/lot-view?lot_id=24320912
24320923,43F,5,43F/5/52,"$1,006,974,000.00 ","$12,900,000.00 ","$50,348,700.00 ",0,On sale,13.07.2026 09:00,11,12,78.06,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.43,0,17.63,1,https://e-auksion.uz/lot-view?lot_id=24320923
24286765,46A,7,46A/7/15,"$772,156,000.00 ","$10,900,000.00 ","$38,607,800.00 ",0,On sale,13.07.2026 09:00,4,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,11,https://e-auksion.uz/lot-view?lot_id=24286765
24286772,46A,8,46A/8/10,"$751,555,000.00 ","$10,900,000.00 ","$37,577,750.00 ",0,On sale,13.07.2026 09:00,3,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,16,https://e-auksion.uz/lot-view?lot_id=24286772
24266886,46A,7,46A/7/43,"$973,261,000.00 ","$10,900,000.00 ","$48,663,050.00 ",0,On sale,13.07.2026 09:00,9,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,14,https://e-auksion.uz/lot-view?lot_id=24266886
24266893,46A,8,46A/8/37,"$973,261,000.00 ","$10,900,000.00 ","$48,663,050.00 ",0,On sale,13.07.2026 09:00,8,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,10,https://e-auksion.uz/lot-view?lot_id=24266893
24266900,46A,7,46A/7/47,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,13.07.2026 09:00,9,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,7,https://e-auksion.uz/lot-view?lot_id=24266900
24266921,46A,7,46A/7/30,"$973,261,000.00 ","$10,900,000.00 ","$48,663,050.00 ",1,On sale,13.07.2026 09:00,6,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,24,https://e-auksion.uz/lot-view?lot_id=24266921
24266926,46A,7,46A/7/12,"$973,261,000.00 ","$10,900,000.00 ","$48,663,050.00 ",1,On sale,13.07.2026 09:00,3,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,29,https://e-auksion.uz/lot-view?lot_id=24266926
24266935,46A,8,46A/8/38,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,13.07.2026 09:00,8,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,6,https://e-auksion.uz/lot-view?lot_id=24266935
24266954,46A,8,46A/8/36,"$973,261,000.00 ","$10,900,000.00 ","$48,663,050.00 ",1,On sale,13.07.2026 09:00,7,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,33,https://e-auksion.uz/lot-view?lot_id=24266954
24266962,46A,8,46A/8/41,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,13.07.2026 09:00,8,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,11,https://e-auksion.uz/lot-view?lot_id=24266962
24320854,44B,2,44B/2/38,"$844,750,000.00 ","$10,900,000.00 ","$42,237,500.00 ",0,On sale,13.07.2026 09:00,7,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,1,https://e-auksion.uz/lot-view?lot_id=24320854
24320861,44B,6,44B/6/46,"$745,560,000.00 ","$10,900,000.00 ","$37,278,000.00 ",0,On sale,13.07.2026 09:00,8,9,68.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,50.5,0,17.9,4,https://e-auksion.uz/lot-view?lot_id=24320861
24320875,44B,2,44B/2/41,"$844,750,000.00 ","$10,900,000.00 ","$42,237,500.00 ",0,On sale,13.07.2026 09:00,7,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,2,https://e-auksion.uz/lot-view?lot_id=24320875
24320885,44A,4,44A/4/15,"$894,166,000.00 ","$11,900,000.00 ","$44,708,300.00 ",0,On sale,13.07.2026 09:00,3,7,75.14,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,42.99,15.2,16.95,2,https://e-auksion.uz/lot-view?lot_id=24320885
24320895,46A,3,46A/3/44,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,13.07.2026 09:00,9,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,0,https://e-auksion.uz/lot-view?lot_id=24320895
24320901,44A,7,44A/7/55,"$854,887,000.00 ","$10,900,000.00 ","$42,744,350.00 ",0,On sale,13.07.2026 09:00,12,12,78.43,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.92,0,17.51,4,https://e-auksion.uz/lot-view?lot_id=24320901
24320909,43F,5,43F/5/43,"$1,068,636,000.00 ","$12,900,000.00 ","$53,431,800.00 ",0,On sale,13.07.2026 09:00,9,12,82.84,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,61.63,0,21.21,0,https://e-auksion.uz/lot-view?lot_id=24320909
24320919,43F,5,43F/5/28,"$1,068,636,000.00 ","$12,900,000.00 ","$53,431,800.00 ",0,On sale,13.07.2026 09:00,6,12,82.84,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,61.63,0,21.21,0,https://e-auksion.uz/lot-view?lot_id=24320919
24320930,43F,5,43F/5/56,"$820,182,000.00 ","$12,900,000.00 ","$41,009,100.00 ",0,On sale,13.07.2026 09:00,12,12,63.58,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,40.21,11.12,23.37,1,https://e-auksion.uz/lot-view?lot_id=24320930
24320937,43F,8,43F/8/27,"$1,021,035,000.00 ","$12,900,000.00 ","$51,051,750.00 ",0,On sale,13.07.2026 09:00,5,7,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,0,https://e-auksion.uz/lot-view?lot_id=24320937
24320855,46A,1,46A/1/13,"$820,182,000.00 ","$12,900,000.00 ","$41,009,100.00 ",0,On sale,13.07.2026 09:00,4,12,63.58,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,51.33,0,12.25,3,https://e-auksion.uz/lot-view?lot_id=24320855
24320864,44B,6,44B/6/44,"$844,750,000.00 ","$10,900,000.00 ","$42,237,500.00 ",0,On sale,13.07.2026 09:00,8,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,2,https://e-auksion.uz/lot-view?lot_id=24320864
24320871,44B,2,44B/2/53,"$844,750,000.00 ","$10,900,000.00 ","$42,237,500.00 ",0,On sale,13.07.2026 09:00,9,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,0,https://e-auksion.uz/lot-view?lot_id=24320871
24320896,46A,3,46A/3/47,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,13.07.2026 09:00,9,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,0,https://e-auksion.uz/lot-view?lot_id=24320896
24320908,43F,5,43F/5/23,"$1,068,636,000.00 ","$12,900,000.00 ","$53,431,800.00 ",0,On sale,13.07.2026 09:00,5,12,82.84,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,61.63,0,21.21,0,https://e-auksion.uz/lot-view?lot_id=24320908
24320918,43F,5,43F/5/58,"$1,068,636,000.00 ","$12,900,000.00 ","$53,431,800.00 ",0,On sale,13.07.2026 09:00,12,12,82.84,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,61.63,0,21.21,0,https://e-auksion.uz/lot-view?lot_id=24320918
24286756,46A,7,46A/7/46,"$751,555,000.00 ","$10,900,000.00 ","$37,577,750.00 ",0,On sale,13.07.2026 09:00,9,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,11,https://e-auksion.uz/lot-view?lot_id=24286756
24286763,46A,8,46A/8/33,"$772,156,000.00 ","$10,900,000.00 ","$38,607,800.00 ",0,On sale,13.07.2026 09:00,7,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,6,https://e-auksion.uz/lot-view?lot_id=24286763
24286769,46A,7,46A/7/21,"$772,156,000.00 ","$10,900,000.00 ","$38,607,800.00 ",0,On sale,13.07.2026 09:00,5,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,8,https://e-auksion.uz/lot-view?lot_id=24286769
24320841,46A,6,46A/6/41,"$748,458,000.00 ","$12,900,000.00 ","$37,422,900.00 ",0,On sale,13.07.2026 09:00,10,12,58.02,2,2027-yilning 2-choragida,To'liq bitkazilgan holda,45.04,0,12.98,3,https://e-auksion.uz/lot-view?lot_id=24320841
24320851,46A,1,46A/1/33,"$820,182,000.00 ","$12,900,000.00 ","$41,009,100.00 ",0,On sale,13.07.2026 09:00,8,12,63.58,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,51.33,0,12.25,3,https://e-auksion.uz/lot-view?lot_id=24320851
24320866,44B,2,44B/2/51,"$756,460,000.00 ","$10,900,000.00 ","$37,823,000.00 ",0,On sale,13.07.2026 09:00,9,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,7,https://e-auksion.uz/lot-view?lot_id=24320866
24320874,44B,6,44B/6/41,"$844,750,000.00 ","$10,900,000.00 ","$42,237,500.00 ",0,On sale,13.07.2026 09:00,7,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,1,https://e-auksion.uz/lot-view?lot_id=24320874
24320878,44B,2,44B/2/44,"$844,750,000.00 ","$10,900,000.00 ","$42,237,500.00 ",0,On sale,13.07.2026 09:00,8,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,0,https://e-auksion.uz/lot-view?lot_id=24320878
24320891,46A,2,46A/2/44,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,13.07.2026 09:00,9,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,0,https://e-auksion.uz/lot-view?lot_id=24320891
24320907,46A,9,46A/9/46,"$902,956,000.00 ","$10,900,000.00 ","$45,147,800.00 ",0,On sale,13.07.2026 09:00,11,12,82.84,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,61.63,0,21.21,2,https://e-auksion.uz/lot-view?lot_id=24320907
24320913,43F,5,43F/5/33,"$1,068,636,000.00 ","$12,900,000.00 ","$53,431,800.00 ",0,On sale,13.07.2026 09:00,7,12,82.84,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,61.63,0,21.21,0,https://e-auksion.uz/lot-view?lot_id=24320913
24320925,43F,8,43F/8/38,"$1,021,035,000.00 ","$12,900,000.00 ","$51,051,750.00 ",0,On sale,13.07.2026 09:00,7,7,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,0,https://e-auksion.uz/lot-view?lot_id=24320925
24320936,43F,8,43F/8/13,"$1,097,532,000.00 ","$12,900,000.00 ","$54,876,600.00 ",0,On sale,13.07.2026 09:00,3,7,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,8,https://e-auksion.uz/lot-view?lot_id=24320936
24320942,43F,8,43F/8/22,"$1,097,532,000.00 ","$12,900,000.00 ","$54,876,600.00 ",0,On sale,13.07.2026 09:00,4,7,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,1,https://e-auksion.uz/lot-view?lot_id=24320942
24266887,46A,7,46A/7/37,"$973,261,000.00 ","$10,900,000.00 ","$48,663,050.00 ",0,On sale,13.07.2026 09:00,8,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,27,https://e-auksion.uz/lot-view?lot_id=24266887
24266889,46A,8,46A/8/8,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",1,On sale,13.07.2026 09:00,3,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,37,https://e-auksion.uz/lot-view?lot_id=24266889
24266901,46A,7,46A/7/41,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,13.07.2026 09:00,8,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,9,https://e-auksion.uz/lot-view?lot_id=24266901
24266925,46A,7,46A/7/18,"$973,261,000.00 ","$10,900,000.00 ","$48,663,050.00 ",1,On sale,13.07.2026 09:00,4,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,44,https://e-auksion.uz/lot-view?lot_id=24266925
24286750,46A,7,46A/7/16,"$751,555,000.00 ","$10,900,000.00 ","$37,577,750.00 ",0,On sale,13.07.2026 09:00,4,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,12,https://e-auksion.uz/lot-view?lot_id=24286750
24286760,46A,8,46A/8/15,"$772,156,000.00 ","$10,900,000.00 ","$38,607,800.00 ",0,On sale,13.07.2026 09:00,4,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,9,https://e-auksion.uz/lot-view?lot_id=24286760
24286767,46A,8,46A/8/40,"$751,555,000.00 ","$10,900,000.00 ","$37,577,750.00 ",0,On sale,13.07.2026 09:00,8,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,7,https://e-auksion.uz/lot-view?lot_id=24286767
24320843,46A,6,46A/6/36,"$748,458,000.00 ","$12,900,000.00 ","$37,422,900.00 ",0,On sale,13.07.2026 09:00,9,12,58.02,2,2027-yilning 2-choragida,To'liq bitkazilgan holda,45.04,0,12.98,4,https://e-auksion.uz/lot-view?lot_id=24320843
24320849,46A,1,46A/1/43,"$820,182,000.00 ","$12,900,000.00 ","$41,009,100.00 ",0,On sale,13.07.2026 09:00,10,12,63.58,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,51.33,0,12.25,1,https://e-auksion.uz/lot-view?lot_id=24320849
24320857,44A,5,44A/5/46,"$693,532,000.00 ","$11,900,000.00 ","$34,676,600.00 ",0,On sale,13.07.2026 09:00,10,12,58.28,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,45.3,0,12.98,8,https://e-auksion.uz/lot-view?lot_id=24320857
24320863,44B,6,44B/6/54,"$953,750,000.00 ","$10,900,000.00 ","$47,687,500.00 ",0,On sale,13.07.2026 09:00,9,9,87.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,68.4,0,19.1,2,https://e-auksion.uz/lot-view?lot_id=24320863
24320876,44B,6,44B/6/53,"$844,750,000.00 ","$10,900,000.00 ","$42,237,500.00 ",0,On sale,13.07.2026 09:00,9,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,1,https://e-auksion.uz/lot-view?lot_id=24320876
24320880,44B,2,44B/2/50,"$844,750,000.00 ","$10,900,000.00 ","$42,237,500.00 ",0,On sale,13.07.2026 09:00,9,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,0,https://e-auksion.uz/lot-view?lot_id=24320880
24320886,44A,5,44A/5/58,"$814,506,000.00 ","$12,900,000.00 ","$40,725,300.00 ",0,On sale,13.07.2026 09:00,12,12,63.14,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,39.1,11.63,12.41,4,https://e-auksion.uz/lot-view?lot_id=24320886
24286751,46A,7,46A/7/40,"$751,555,000.00 ","$10,900,000.00 ","$37,577,750.00 ",0,On sale,13.07.2026 09:00,8,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,15,https://e-auksion.uz/lot-view?lot_id=24286751
24286762,46A,8,46A/8/21,"$772,156,000.00 ","$10,900,000.00 ","$38,607,800.00 ",0,On sale,13.07.2026 09:00,5,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,13,https://e-auksion.uz/lot-view?lot_id=24286762
24286774,46A,8,46A/8/16,"$751,555,000.00 ","$10,900,000.00 ","$37,577,750.00 ",0,On sale,13.07.2026 09:00,4,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,13,https://e-auksion.uz/lot-view?lot_id=24286774
24320842,46A,6,46A/6/31,"$748,458,000.00 ","$12,900,000.00 ","$37,422,900.00 ",0,On sale,13.07.2026 09:00,8,12,58.02,2,2027-yilning 2-choragida,To'liq bitkazilgan holda,45.04,0,12.98,9,https://e-auksion.uz/lot-view?lot_id=24320842
24320848,46A,1,46A/1/38,"$820,182,000.00 ","$12,900,000.00 ","$41,009,100.00 ",0,On sale,13.07.2026 09:00,9,12,63.58,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,51.33,0,12.25,0,https://e-auksion.uz/lot-view?lot_id=24320848
24320856,44A,4,44A/4/40,"$894,166,000.00 ","$11,900,000.00 ","$44,708,300.00 ",0,On sale,13.07.2026 09:00,7,7,75.14,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,42.99,15.2,16.95,0,https://e-auksion.uz/lot-view?lot_id=24320856
24320868,44B,2,44B/2/45,"$756,460,000.00 ","$10,900,000.00 ","$37,823,000.00 ",0,On sale,13.07.2026 09:00,8,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,2,https://e-auksion.uz/lot-view?lot_id=24320868
24320877,44B,6,44B/6/39,"$756,460,000.00 ","$10,900,000.00 ","$37,823,000.00 ",0,On sale,13.07.2026 09:00,7,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,7,https://e-auksion.uz/lot-view?lot_id=24320877
24320882,44A,5,44A/5/55,"$888,459,000.00 ","$10,900,000.00 ","$44,422,950.00 ",0,On sale,13.07.2026 09:00,11,12,81.51,3,2027-yilning 2 choragida ,To'liq bitkazilgan holda,60.58,0,20.93,8,https://e-auksion.uz/lot-view?lot_id=24320882
24320892,46A,9,46A/9/52,"$850,854,000.00 ","$10,900,000.00 ","$42,542,700.00 ",0,On sale,13.07.2026 09:00,12,12,78.06,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.43,0,17.63,8,https://e-auksion.uz/lot-view?lot_id=24320892
24320903,44A,7,44A/7/44,"$888,459,000.00 ","$10,900,000.00 ","$44,422,950.00 ",0,On sale,13.07.2026 09:00,10,12,81.51,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.58,0,20.93,3,https://e-auksion.uz/lot-view?lot_id=24320903
24320916,43F,5,43F/5/53,"$1,068,636,000.00 ","$12,900,000.00 ","$53,431,800.00 ",0,On sale,13.07.2026 09:00,11,12,82.84,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,61.63,0,21.21,4,https://e-auksion.uz/lot-view?lot_id=24320916
24320924,43F,5,43F/5/34,"$748,458,000.00 ","$12,900,000.00 ","$37,422,900.00 ",0,On sale,13.07.2026 09:00,8,12,58.02,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,45.04,0,12.98,11,https://e-auksion.uz/lot-view?lot_id=24320924
24320931,43F,8,43F/8/16,"$1,097,532,000.00 ","$12,900,000.00 ","$54,876,600.00 ",0,On sale,13.07.2026 09:00,3,7,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,1,https://e-auksion.uz/lot-view?lot_id=24320931
24320941,43F,8,43F/8/28,"$1,097,532,000.00 ","$12,900,000.00 ","$54,876,600.00 ",0,On sale,13.07.2026 09:00,5,7,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,5,https://e-auksion.uz/lot-view?lot_id=24320941
24266884,46A,7,46A/7/8,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",1,On sale,13.07.2026 09:00,3,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,30,https://e-auksion.uz/lot-view?lot_id=24266884
24266890,46A,8,46A/8/25,"$973,261,000.00 ","$10,900,000.00 ","$48,663,050.00 ",0,On sale,13.07.2026 09:00,6,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,20,https://e-auksion.uz/lot-view?lot_id=24266890
24266904,46A,7,46A/7/32,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,13.07.2026 09:00,7,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,9,https://e-auksion.uz/lot-view?lot_id=24266904
24266919,46A,7,46A/7/20,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",1,On sale,13.07.2026 09:00,5,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,25,https://e-auksion.uz/lot-view?lot_id=24266919
24266927,46A,7,46A/7/29,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",1,On sale,13.07.2026 09:00,6,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,26,https://e-auksion.uz/lot-view?lot_id=24266927
24266934,46A,8,46A/8/44,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",0,On sale,13.07.2026 09:00,9,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,11,https://e-auksion.uz/lot-view?lot_id=24266934
24266956,46A,8,46A/8/17,"$868,730,000.00 ","$10,900,000.00 ","$43,436,500.00 ",1,On sale,13.07.2026 09:00,4,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,25,https://e-auksion.uz/lot-view?lot_id=24266956
24266961,46A,8,46A/8/12,"$973,261,000.00 ","$10,900,000.00 ","$48,663,050.00 ",1,On sale,13.07.2026 09:00,3,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,61,https://e-auksion.uz/lot-view?lot_id=24266961
24320846,44A,1,44A/1/60,"$888,459,000.00 ","$10,900,000.00 ","$44,422,950.00 ",0,On sale,13.07.2026 09:00,12,12,81.51,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.58,0,20.93,6,https://e-auksion.uz/lot-view?lot_id=24320846
24320852,46A,1,46A/1/53,"$820,182,000.00 ","$12,900,000.00 ","$41,009,100.00 ",0,On sale,13.07.2026 09:00,12,12,63.58,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,51.33,0,12.25,1,https://e-auksion.uz/lot-view?lot_id=24320852
24320873,44B,2,44B/2/47,"$844,750,000.00 ","$10,900,000.00 ","$42,237,500.00 ",0,On sale,13.07.2026 09:00,8,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,0,https://e-auksion.uz/lot-view?lot_id=24320873
24320887,44A,4,44A/4/39,"$894,166,000.00 ","$11,900,000.00 ","$44,708,300.00 ",0,On sale,13.07.2026 09:00,7,7,75.14,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,42.99,15.2,16.95,2,https://e-auksion.uz/lot-view?lot_id=24320887
24320893,46A,3,46A/3/46,"$772,156,000.00 ","$10,900,000.00 ","$38,607,800.00 ",0,On sale,13.07.2026 09:00,9,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,4,https://e-auksion.uz/lot-view?lot_id=24320893
24320902,44A,7,44A/7/39,"$888,459,000.00 ","$10,900,000.00 ","$44,422,950.00 ",0,On sale,13.07.2026 09:00,9,12,81.51,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.58,0,20.93,5,https://e-auksion.uz/lot-view?lot_id=24320902
24320911,43F,5,43F/5/38,"$1,068,636,000.00 ","$12,900,000.00 ","$53,431,800.00 ",0,On sale,13.07.2026 09:00,8,12,82.84,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,61.63,0,21.21,1,https://e-auksion.uz/lot-view?lot_id=24320911
24320920,43F,5,43F/5/57,"$1,006,974,000.00 ","$12,900,000.00 ","$50,348,700.00 ",0,On sale,13.07.2026 09:00,12,12,78.06,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.43,0,17.63,1,https://e-auksion.uz/lot-view?lot_id=24320920
24320928,43F,5,43F/5/22,"$1,006,974,000.00 ","$12,900,000.00 ","$50,348,700.00 ",0,On sale,13.07.2026 09:00,5,12,78.06,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.43,0,17.63,4,https://e-auksion.uz/lot-view?lot_id=24320928
24320934,43F,8,43F/8/33,"$1,021,035,000.00 ","$12,900,000.00 ","$51,051,750.00 ",0,On sale,13.07.2026 09:00,6,7,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,1,https://e-auksion.uz/lot-view?lot_id=24320934
24320939,43F,8,43F/8/20,"$1,021,035,000.00 ","$12,900,000.00 ","$51,051,750.00 ",0,On sale,13.07.2026 09:00,4,7,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,4,https://e-auksion.uz/lot-view?lot_id=24320939
24266902,46A,7,46A/7/27,"$772,156,000.00 ","$10,900,000.00 ","$38,607,800.00 ",0,Status ID 30,13.07.2026 09:00,6,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,23,https://e-auksion.uz/lot-view?lot_id=24266902
24266930,46A,7,46A/7/45,"$772,156,000.00 ","$10,900,000.00 ","$38,607,800.00 ",0,Status ID 30,13.07.2026 09:00,9,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,7,https://e-auksion.uz/lot-view?lot_id=24266930
24266947,46A,8,46A/8/39,"$772,156,000.00 ","$10,900,000.00 ","$38,607,800.00 ",0,Status ID 30,13.07.2026 09:00,8,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,15,https://e-auksion.uz/lot-view?lot_id=24266947
24266907,46A,7,46A/7/40,"$751,555,000.00 ","$10,900,000.00 ","$37,577,750.00 ",0,Status ID 30,13.07.2026 09:00,8,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,16,https://e-auksion.uz/lot-view?lot_id=24266907
24266916,46A,7,46A/7/9,"$772,156,000.00 ","$10,900,000.00 ","$38,607,800.00 ",0,Status ID 30,13.07.2026 09:00,3,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,9,https://e-auksion.uz/lot-view?lot_id=24266916
