lot_number,name, price , price_per_sqm , deposit ,applications,status,auction_end,unit_floor,building_floors,total_area,rooms,completion_term,handover_status,living_area,kitchen_area,auxiliary_area,views,url
24006265,43F/8/12," $841,338,000.00 "," $12,900,000.00 "," $42,066,900.00 ",0,On sale,23.06.2026 09:00,3,7,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,0,https://e-auksion.uz/lot-view?lot_id=24006265
24006272,43F/8/29," $841,338,000.00 "," $12,900,000.00 "," $42,066,900.00 ",0,On sale,23.06.2026 09:00,5,7,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,0,https://e-auksion.uz/lot-view?lot_id=24006272
24006148,44B/2/50," $844,750,000.00 "," $10,900,000.00 "," $42,237,500.00 ",0,On sale,23.06.2026 09:00,9,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,0,https://e-auksion.uz/lot-view?lot_id=24006148
24006157,44A/5/57," $705,114,000.00 "," $12,900,000.00 "," $35,255,700.00 ",0,On sale,23.06.2026 09:00,12,12,54.66,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,41.55,0,13.11,2,https://e-auksion.uz/lot-view?lot_id=24006157
24006164,44A/5/58," $814,506,000.00 "," $12,900,000.00 "," $40,725,300.00 ",0,On sale,23.06.2026 09:00,12,12,63.14,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,39.1,11.63,12.41,4,https://e-auksion.uz/lot-view?lot_id=24006164
24006166,44A/4/28," $894,166,000.00 "," $11,900,000.00 "," $44,708,300.00 ",0,On sale,23.06.2026 09:00,5,7,75.14,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,42.99,15.2,16.95,0,https://e-auksion.uz/lot-view?lot_id=24006166
24006168,46A/1/54," $850,854,000.00 "," $10,900,000.00 "," $42,542,700.00 ",0,On sale,23.06.2026 09:00,12,12,78.06,3,2027-yilning 2 choragida ,To'liq bitkazilgan holda,60.43,0,17.63,0,https://e-auksion.uz/lot-view?lot_id=24006168
24006178,46A/3/44," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",0,On sale,23.06.2026 09:00,9,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,0,https://e-auksion.uz/lot-view?lot_id=24006178
24006198,46A/4/29," $902,956,000.00 "," $10,900,000.00 "," $45,147,800.00 ",0,On sale,23.06.2026 09:00,9,12,82.84,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,61.63,0,21.21,0,https://e-auksion.uz/lot-view?lot_id=24006198
24006201,46A/4/33," $902,956,000.00 "," $10,900,000.00 "," $45,147,800.00 ",0,On sale,23.06.2026 09:00,10,12,82.84,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,61.63,0,21.21,0,https://e-auksion.uz/lot-view?lot_id=24006201
24006210,44A/7/30," $854,887,000.00 "," $10,900,000.00 "," $42,744,350.00 ",0,On sale,23.06.2026 09:00,7,12,78.43,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.92,0,17.51,3,https://e-auksion.uz/lot-view?lot_id=24006210
24006230,43F/5/55," $695,181,000.00 "," $12,900,000.00 "," $34,759,050.00 ",0,On sale,23.06.2026 09:00,12,12,53.89,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,40.81,0,13.08,13,https://e-auksion.uz/lot-view?lot_id=24006230
24006235,43F/5/49," $748,458,000.00 "," $12,900,000.00 "," $37,422,900.00 ",0,On sale,23.06.2026 09:00,11,12,58.02,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,45.04,0,12.98,0,https://e-auksion.uz/lot-view?lot_id=24006235
24006250,43F/5/37," $1,006,974,000.00 "," $12,900,000.00 "," $50,348,700.00 ",0,On sale,23.06.2026 09:00,8,12,78.06,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.43,0,17.63,0,https://e-auksion.uz/lot-view?lot_id=24006250
24006275,43F/8/41," $841,338,000.00 "," $12,900,000.00 "," $42,066,900.00 ",0,On sale,23.06.2026 09:00,7,7,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,1,https://e-auksion.uz/lot-view?lot_id=24006275
24006283,43F/8/34," $1,097,532,000.00 "," $12,900,000.00 "," $54,876,600.00 ",0,On sale,23.06.2026 09:00,6,7,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,1,https://e-auksion.uz/lot-view?lot_id=24006283
24006103,44B/2/48," $953,750,000.00 "," $10,900,000.00 "," $47,687,500.00 ",0,On sale,23.06.2026 09:00,8,9,87.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,68.4,0,19.1,0,https://e-auksion.uz/lot-view?lot_id=24006103
24006110,44B/6/21," $756,460,000.00 "," $10,900,000.00 "," $37,823,000.00 ",0,On sale,23.06.2026 09:00,4,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,3,https://e-auksion.uz/lot-view?lot_id=24006110
24006123,44A/1/60," $888,459,000.00 "," $10,900,000.00 "," $44,422,950.00 ",0,On sale,23.06.2026 09:00,12,12,81.51,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.58,0,20.93,0,https://e-auksion.uz/lot-view?lot_id=24006123
24006137,44B/2/46," $745,560,000.00 "," $10,900,000.00 "," $37,278,000.00 ",0,On sale,23.06.2026 09:00,8,9,68.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,50.5,0,17.9,4,https://e-auksion.uz/lot-view?lot_id=24006137
24006146,44B/2/52," $745,560,000.00 "," $10,900,000.00 "," $37,278,000.00 ",0,On sale,23.06.2026 09:00,9,9,68.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,50.5,0,17.9,1,https://e-auksion.uz/lot-view?lot_id=24006146
24006158,44A/5/52," $705,114,000.00 "," $12,900,000.00 "," $35,255,700.00 ",0,On sale,23.06.2026 09:00,11,12,54.66,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,41.55,0,13.11,3,https://e-auksion.uz/lot-view?lot_id=24006158
24006159,44A/4/15," $894,166,000.00 "," $11,900,000.00 "," $44,708,300.00 ",0,On sale,23.06.2026 09:00,3,7,75.14,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,42.99,15.2,16.95,0,https://e-auksion.uz/lot-view?lot_id=24006159
24006172,46A/1/13," $820,182,000.00 "," $12,900,000.00 "," $41,009,100.00 ",0,On sale,23.06.2026 09:00,4,12,63.58,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,51.33,0,12.25,1,https://e-auksion.uz/lot-view?lot_id=24006172
24006179,46A/2/29," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",0,On sale,23.06.2026 09:00,6,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,0,https://e-auksion.uz/lot-view?lot_id=24006179
24006188,46A/2/48," $973,261,000.00 "," $10,900,000.00 "," $48,663,050.00 ",0,On sale,23.06.2026 09:00,9,9,89.29,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,72.78,0,16.51,2,https://e-auksion.uz/lot-view?lot_id=24006188
24006207,46A/9/26," $902,956,000.00 "," $10,900,000.00 "," $45,147,800.00 ",0,On sale,23.06.2026 09:00,7,12,82.84,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,61.63,0,21.21,0,https://e-auksion.uz/lot-view?lot_id=24006207
24006209,44A/7/35," $854,887,000.00 "," $10,900,000.00 "," $42,744,350.00 ",0,On sale,23.06.2026 09:00,8,12,78.43,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.92,0,17.51,1,https://e-auksion.uz/lot-view?lot_id=24006209
24006229,43F/5/9," $748,458,000.00 "," $12,900,000.00 "," $37,422,900.00 ",0,On sale,23.06.2026 09:00,3,12,58.02,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,45.04,0,12.98,1,https://e-auksion.uz/lot-view?lot_id=24006229
24006237,43F/5/32," $1,006,974,000.00 "," $12,900,000.00 "," $50,348,700.00 ",0,On sale,23.06.2026 09:00,7,12,78.06,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.43,0,17.63,0,https://e-auksion.uz/lot-view?lot_id=24006237
24006246,43F/5/52," $1,006,974,000.00 "," $12,900,000.00 "," $50,348,700.00 ",0,On sale,23.06.2026 09:00,11,12,78.06,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.43,0,17.63,1,https://e-auksion.uz/lot-view?lot_id=24006246
24006256,43F/5/23," $1,068,636,000.00 "," $12,900,000.00 "," $53,431,800.00 ",0,On sale,23.06.2026 09:00,5,12,82.84,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,61.63,0,21.21,0,https://e-auksion.uz/lot-view?lot_id=24006256
24006273,43F/8/32," $1,021,035,000.00 "," $12,900,000.00 "," $51,051,750.00 ",0,On sale,23.06.2026 09:00,6,7,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,0,https://e-auksion.uz/lot-view?lot_id=24006273
24006279,43F/8/16," $1,097,532,000.00 "," $12,900,000.00 "," $54,876,600.00 ",0,On sale,23.06.2026 09:00,3,7,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,1,https://e-auksion.uz/lot-view?lot_id=24006279
24006287,43F/8/27," $1,021,035,000.00 "," $12,900,000.00 "," $51,051,750.00 ",0,On sale,23.06.2026 09:00,5,7,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,0,https://e-auksion.uz/lot-view?lot_id=24006287
24006278,43F/8/14," $1,021,035,000.00 "," $12,900,000.00 "," $51,051,750.00 ",0,On sale,23.06.2026 09:00,3,7,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,0,https://e-auksion.uz/lot-view?lot_id=24006278
24006106,46A/6/31," $748,458,000.00 "," $12,900,000.00 "," $37,422,900.00 ",0,On sale,23.06.2026 09:00,8,12,58.02,2,2027-yilning 2-choragida,To'liq bitkazilgan holda,45.04,0,12.98,1,https://e-auksion.uz/lot-view?lot_id=24006106
24006113,44B/6/33," $756,460,000.00 "," $10,900,000.00 "," $37,823,000.00 ",0,On sale,23.06.2026 09:00,6,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,3,https://e-auksion.uz/lot-view?lot_id=24006113
24006119,44B/6/42," $953,750,000.00 "," $10,900,000.00 "," $47,687,500.00 ",0,On sale,23.06.2026 09:00,7,9,87.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,68.4,0,19.1,2,https://e-auksion.uz/lot-view?lot_id=24006119
24006126,44B/2/17," $844,750,000.00 "," $10,900,000.00 "," $42,237,500.00 ",0,On sale,23.06.2026 09:00,3,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,0,https://e-auksion.uz/lot-view?lot_id=24006126
24006132,44B/6/54," $953,750,000.00 "," $10,900,000.00 "," $47,687,500.00 ",0,On sale,23.06.2026 09:00,9,9,87.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,68.4,0,19.1,0,https://e-auksion.uz/lot-view?lot_id=24006132
24006141,44B/6/44," $844,750,000.00 "," $10,900,000.00 "," $42,237,500.00 ",0,On sale,23.06.2026 09:00,8,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,1,https://e-auksion.uz/lot-view?lot_id=24006141
24006149,44B/2/51," $756,460,000.00 "," $10,900,000.00 "," $37,823,000.00 ",0,On sale,23.06.2026 09:00,9,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,0,https://e-auksion.uz/lot-view?lot_id=24006149
24006175,46A/2/44," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",0,On sale,23.06.2026 09:00,9,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,2,https://e-auksion.uz/lot-view?lot_id=24006175
24006185,46A/3/45," $751,555,000.00 "," $10,900,000.00 "," $37,577,750.00 ",0,On sale,23.06.2026 09:00,9,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,5,https://e-auksion.uz/lot-view?lot_id=24006185
24006191,46A/3/47," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",0,On sale,23.06.2026 09:00,9,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,0,https://e-auksion.uz/lot-view?lot_id=24006191
24006197,46A/4/25," $902,956,000.00 "," $10,900,000.00 "," $45,147,800.00 ",0,On sale,23.06.2026 09:00,8,12,82.84,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,61.63,0,21.21,3,https://e-auksion.uz/lot-view?lot_id=24006197
24006203,46A/9/37," $850,854,000.00 "," $10,900,000.00 "," $42,542,700.00 ",0,On sale,23.06.2026 09:00,9,12,78.06,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.43,0,17.63,0,https://e-auksion.uz/lot-view?lot_id=24006203
24006221,44A/7/44," $888,459,000.00 "," $10,900,000.00 "," $44,422,950.00 ",0,On sale,23.06.2026 09:00,10,12,81.51,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.58,0,20.93,0,https://e-auksion.uz/lot-view?lot_id=24006221
24006232,43F/5/54," $748,458,000.00 "," $12,900,000.00 "," $37,422,900.00 ",0,On sale,23.06.2026 09:00,12,12,58.02,2,2027-yilning 2-choragida,To'liq bitkazilgan holda,45.04,0,12.98,0,https://e-auksion.uz/lot-view?lot_id=24006232
24006239,43F/5/16," $820,182,000.00 "," $12,900,000.00 "," $41,009,100.00 ",0,On sale,23.06.2026 09:00,4,12,63.58,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,40.21,11.12,23.37,1,https://e-auksion.uz/lot-view?lot_id=24006239
24006245,43F/5/51," $820,182,000.00 "," $12,900,000.00 "," $41,009,100.00 ",0,On sale,23.06.2026 09:00,11,12,63.58,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,40.21,11.12,23.37,0,https://e-auksion.uz/lot-view?lot_id=24006245
24006102,46A/6/36," $748,458,000.00 "," $12,900,000.00 "," $37,422,900.00 ",0,On sale,23.06.2026 09:00,9,12,58.02,2,2027-yilning 2-choragida,To'liq bitkazilgan holda,45.04,0,12.98,2,https://e-auksion.uz/lot-view?lot_id=24006102
24006115,44B/6/39," $756,460,000.00 "," $10,900,000.00 "," $37,823,000.00 ",0,On sale,23.06.2026 09:00,7,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,0,https://e-auksion.uz/lot-view?lot_id=24006115
24006124,44B/2/45," $756,460,000.00 "," $10,900,000.00 "," $37,823,000.00 ",0,On sale,23.06.2026 09:00,8,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,0,https://e-auksion.uz/lot-view?lot_id=24006124
24006138,44B/6/50," $844,750,000.00 "," $10,900,000.00 "," $42,237,500.00 ",0,On sale,23.06.2026 09:00,9,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,0,https://e-auksion.uz/lot-view?lot_id=24006138
24006152,44B/6/52," $745,560,000.00 "," $10,900,000.00 "," $37,278,000.00 ",0,On sale,23.06.2026 09:00,9,9,68.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,50.5,0,17.9,3,https://e-auksion.uz/lot-view?lot_id=24006152
24006163,44A/4/39," $894,166,000.00 "," $11,900,000.00 "," $44,708,300.00 ",0,On sale,23.06.2026 09:00,7,7,75.14,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,42.99,15.2,16.95,1,https://e-auksion.uz/lot-view?lot_id=24006163
24006174,46A/1/48," $820,182,000.00 "," $12,900,000.00 "," $41,009,100.00 ",0,On sale,23.06.2026 09:00,11,12,63.58,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,51.33,0,12.25,2,https://e-auksion.uz/lot-view?lot_id=24006174
24006181,46A/2/35," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",0,On sale,23.06.2026 09:00,7,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,0,https://e-auksion.uz/lot-view?lot_id=24006181
24006190,46A/3/46," $772,156,000.00 "," $10,900,000.00 "," $38,607,800.00 ",0,On sale,23.06.2026 09:00,9,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,2,https://e-auksion.uz/lot-view?lot_id=24006190
24006206,46A/9/21," $902,956,000.00 "," $10,900,000.00 "," $45,147,800.00 ",0,On sale,23.06.2026 09:00,6,12,82.84,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,61.63,0,21.21,0,https://e-auksion.uz/lot-view?lot_id=24006206
24006215,46A/9/41," $902,956,000.00 "," $10,900,000.00 "," $45,147,800.00 ",0,On sale,23.06.2026 09:00,10,12,82.84,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,61.63,0,21.21,1,https://e-auksion.uz/lot-view?lot_id=24006215
24006219,44A/7/34," $888,459,000.00 "," $10,900,000.00 "," $44,422,950.00 ",0,On sale,23.06.2026 09:00,8,12,81.51,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.58,0,20.93,0,https://e-auksion.uz/lot-view?lot_id=24006219
24006225,43F/5/39," $748,458,000.00 "," $12,900,000.00 "," $37,422,900.00 ",0,On sale,23.06.2026 09:00,9,12,58.02,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,45.04,0,12.98,2,https://e-auksion.uz/lot-view?lot_id=24006225
24006240,43F/5/22," $1,006,974,000.00 "," $12,900,000.00 "," $50,348,700.00 ",0,On sale,23.06.2026 09:00,5,12,78.06,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.43,0,17.63,0,https://e-auksion.uz/lot-view?lot_id=24006240
24006259,43F/5/53," $1,068,636,000.00 "," $12,900,000.00 "," $53,431,800.00 ",0,On sale,23.06.2026 09:00,11,12,82.84,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,61.63,0,21.21,1,https://e-auksion.uz/lot-view?lot_id=24006259
24006270,43F/8/13," $1,097,532,000.00 "," $12,900,000.00 "," $54,876,600.00 ",0,On sale,23.06.2026 09:00,3,7,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,2,https://e-auksion.uz/lot-view?lot_id=24006270
24006282,43F/8/33," $1,021,035,000.00 "," $12,900,000.00 "," $51,051,750.00 ",0,On sale,23.06.2026 09:00,6,7,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,0,https://e-auksion.uz/lot-view?lot_id=24006282
24006252,43F/5/38," $1,068,636,000.00 "," $12,900,000.00 "," $53,431,800.00 ",0,On sale,23.06.2026 09:00,8,12,82.84,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,61.63,0,21.21,0,https://e-auksion.uz/lot-view?lot_id=24006252
24006261,43F/8/36," $841,338,000.00 "," $12,900,000.00 "," $42,066,900.00 ",0,On sale,23.06.2026 09:00,7,7,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,0,https://e-auksion.uz/lot-view?lot_id=24006261
24006281,43F/8/40," $1,097,532,000.00 "," $12,900,000.00 "," $54,876,600.00 ",0,On sale,23.06.2026 09:00,7,7,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,0,https://e-auksion.uz/lot-view?lot_id=24006281
24006253,43F/5/18," $1,068,636,000.00 "," $12,900,000.00 "," $53,431,800.00 ",0,On sale,23.06.2026 09:00,4,12,82.84,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,61.63,0,21.21,0,https://e-auksion.uz/lot-view?lot_id=24006253
24006262,43F/8/17," $841,338,000.00 "," $12,900,000.00 "," $42,066,900.00 ",0,On sale,23.06.2026 09:00,3,7,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,0,https://e-auksion.uz/lot-view?lot_id=24006262
24006268,43F/8/38," $1,021,035,000.00 "," $12,900,000.00 "," $51,051,750.00 ",0,On sale,23.06.2026 09:00,7,7,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,0,https://e-auksion.uz/lot-view?lot_id=24006268
24006277,43F/8/20," $1,021,035,000.00 "," $12,900,000.00 "," $51,051,750.00 ",0,On sale,23.06.2026 09:00,4,7,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,1,https://e-auksion.uz/lot-view?lot_id=24006277
24006286,43F/8/39," $1,021,035,000.00 "," $12,900,000.00 "," $51,051,750.00 ",0,On sale,23.06.2026 09:00,7,7,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,1,https://e-auksion.uz/lot-view?lot_id=24006286
24006107,44B/2/49," $953,750,000.00 "," $10,900,000.00 "," $47,687,500.00 ",0,On sale,23.06.2026 09:00,9,9,87.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,68.4,0,19.1,0,https://e-auksion.uz/lot-view?lot_id=24006107
24006112,44B/6/51," $756,460,000.00 "," $10,900,000.00 "," $37,823,000.00 ",0,On sale,23.06.2026 09:00,9,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,1,https://e-auksion.uz/lot-view?lot_id=24006112
24006122,44B/2/39," $756,460,000.00 "," $10,900,000.00 "," $37,823,000.00 ",0,On sale,23.06.2026 09:00,7,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,1,https://e-auksion.uz/lot-view?lot_id=24006122
24006129,44B/2/53," $844,750,000.00 "," $10,900,000.00 "," $42,237,500.00 ",0,On sale,23.06.2026 09:00,9,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,0,https://e-auksion.uz/lot-view?lot_id=24006129
24006134,44B/2/38," $844,750,000.00 "," $10,900,000.00 "," $42,237,500.00 ",0,On sale,23.06.2026 09:00,7,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,0,https://e-auksion.uz/lot-view?lot_id=24006134
24006142,44B/2/21," $756,460,000.00 "," $10,900,000.00 "," $37,823,000.00 ",0,On sale,23.06.2026 09:00,4,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,5,https://e-auksion.uz/lot-view?lot_id=24006142
24006155,44A/5/56," $693,532,000.00 "," $11,900,000.00 "," $34,676,600.00 ",0,On sale,23.06.2026 09:00,12,12,58.28,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,45.3,0,12.98,10,https://e-auksion.uz/lot-view?lot_id=24006155
24006162,44A/4/22," $894,166,000.00 "," $11,900,000.00 "," $44,708,300.00 ",0,On sale,23.06.2026 09:00,4,7,75.14,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,42.99,15.2,16.95,2,https://e-auksion.uz/lot-view?lot_id=24006162
24006170,46A/1/33," $820,182,000.00 "," $12,900,000.00 "," $41,009,100.00 ",0,On sale,23.06.2026 09:00,8,12,63.58,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,51.33,0,12.25,3,https://e-auksion.uz/lot-view?lot_id=24006170
