lot_number,name,price,price_per_sqm,deposit,applications,status,auction_end,unit_floor,building_floors,total_area,rooms,completion_term,handover_status,living_area,kitchen_area,auxiliary_area,views,url
24023486,44B/2/38,844750000,10900000,42237500,0,On sale,24.06.2026 09:00,7,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,0,https://e-auksion.uz/lot-view?lot_id=24023486
24023496,44B/2/49,953750000,10900000,47687500,0,On sale,24.06.2026 09:00,9,9,87.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,68.4,0,19.1,0,https://e-auksion.uz/lot-view?lot_id=24023496
24023614,43F/8/12,841338000,12900000,42066900,0,On sale,24.06.2026 09:00,3,7,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,0,https://e-auksion.uz/lot-view?lot_id=24023614
24023620,43F/8/34,1097532000,12900000,54876600,0,On sale,24.06.2026 09:00,6,7,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,0,https://e-auksion.uz/lot-view?lot_id=24023620
24023632,43F/8/16,1097532000,12900000,54876600,0,On sale,24.06.2026 09:00,3,7,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,0,https://e-auksion.uz/lot-view?lot_id=24023632
24023457,44A/1/56,693532000,11900000,34676600,0,On sale,24.06.2026 09:00,12,12,58.28,2,2027-yilning 2-choragida,To'liq bitkazilgan holda,45.3,0,12.98,0,https://e-auksion.uz/lot-view?lot_id=24023457
24023467,44B/6/21,756460000,10900000,37823000,0,On sale,24.06.2026 09:00,4,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,0,https://e-auksion.uz/lot-view?lot_id=24023467
24023481,44B/2/41,844750000,10900000,42237500,0,On sale,24.06.2026 09:00,7,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,0,https://e-auksion.uz/lot-view?lot_id=24023481
24023487,44B/2/50,844750000,10900000,42237500,0,On sale,24.06.2026 09:00,9,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,0,https://e-auksion.uz/lot-view?lot_id=24023487
24023495,44B/2/15,756460000,10900000,37823000,0,On sale,24.06.2026 09:00,3,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,0,https://e-auksion.uz/lot-view?lot_id=24023495
24023505,44B/6/38,844750000,10900000,42237500,0,On sale,24.06.2026 09:00,7,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,0,https://e-auksion.uz/lot-view?lot_id=24023505
24023508,44B/6/52,745560000,10900000,37278000,0,On sale,24.06.2026 09:00,9,9,68.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,50.5,0,17.9,0,https://e-auksion.uz/lot-view?lot_id=24023508
24023518,44A/4/16,894166000,11900000,44708300,0,On sale,24.06.2026 09:00,3,7,75.14,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,42.99,15.2,16.95,0,https://e-auksion.uz/lot-view?lot_id=24023518
24023527,46A/2/45,751555000,10900000,37577750,0,On sale,24.06.2026 09:00,9,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,0,https://e-auksion.uz/lot-view?lot_id=24023527
24023537,46A/3/45,751555000,10900000,37577750,0,On sale,24.06.2026 09:00,9,9,68.95,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,58.7,0,10.25,0,https://e-auksion.uz/lot-view?lot_id=24023537
24023548,46A/4/37,902956000,10900000,45147800,0,On sale,24.06.2026 09:00,11,12,82.84,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,61.63,0,21.21,1,https://e-auksion.uz/lot-view?lot_id=24023548
24023553,46A/3/41,868730000,10900000,43436500,0,On sale,24.06.2026 09:00,8,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,0,https://e-auksion.uz/lot-view?lot_id=24023553
24023558,46A/9/26,902956000,10900000,45147800,0,On sale,24.06.2026 09:00,7,12,82.84,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,61.63,0,21.21,0,https://e-auksion.uz/lot-view?lot_id=24023558
24023565,44A/7/34,888459000,10900000,44422950,0,On sale,24.06.2026 09:00,8,12,81.51,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.58,0,20.93,0,https://e-auksion.uz/lot-view?lot_id=24023565
24023577,43F/5/37,1006974000,12900000,50348700,0,On sale,24.06.2026 09:00,8,12,78.06,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.43,0,17.63,0,https://e-auksion.uz/lot-view?lot_id=24023577
24023585,43F/5/13,1068636000,12900000,53431800,0,On sale,24.06.2026 09:00,3,12,82.84,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,61.63,0,21.21,1,https://e-auksion.uz/lot-view?lot_id=24023585
24023593,44A/7/49,888459000,10900000,44422950,0,On sale,24.06.2026 09:00,11,12,81.51,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.58,0,20.93,0,https://e-auksion.uz/lot-view?lot_id=24023593
24023600,43F/5/11,820182000,12900000,41009100,0,On sale,24.06.2026 09:00,3,12,63.58,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,40.21,11.12,23.37,0,https://e-auksion.uz/lot-view?lot_id=24023600
24023612,43F/8/24,841338000,12900000,42066900,0,On sale,24.06.2026 09:00,5,7,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,0,https://e-auksion.uz/lot-view?lot_id=24023612
24023621,43F/8/32,1021035000,12900000,51051750,0,On sale,24.06.2026 09:00,6,7,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,0,https://e-auksion.uz/lot-view?lot_id=24023621
24023627,43F/8/14,1021035000,12900000,51051750,0,On sale,24.06.2026 09:00,3,7,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,0,https://e-auksion.uz/lot-view?lot_id=24023627
24023635,43F/8/33,1021035000,12900000,51051750,0,On sale,24.06.2026 09:00,6,7,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,0,https://e-auksion.uz/lot-view?lot_id=24023635
24023462,46A/6/51,748458000,12900000,37422900,0,On sale,24.06.2026 09:00,12,12,58.02,2,2027-yilning 2-choragida,To'liq bitkazilgan holda,45.04,0,12.98,0,https://e-auksion.uz/lot-view?lot_id=24023462
24023482,44B/6/49,953750000,10900000,47687500,0,On sale,24.06.2026 09:00,9,9,87.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,68.4,0,19.1,0,https://e-auksion.uz/lot-view?lot_id=24023482
24023493,44B/2/47,844750000,10900000,42237500,0,On sale,24.06.2026 09:00,8,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,0,https://e-auksion.uz/lot-view?lot_id=24023493
24023502,44B/6/48,953750000,10900000,47687500,0,On sale,24.06.2026 09:00,8,9,87.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,68.4,0,19.1,0,https://e-auksion.uz/lot-view?lot_id=24023502
24023506,44A/5/41,693532000,11900000,34676600,0,On sale,24.06.2026 09:00,9,12,58.28,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,45.3,0,12.98,1,https://e-auksion.uz/lot-view?lot_id=24023506
24023515,44A/4/21,894166000,11900000,44708300,0,On sale,24.06.2026 09:00,4,7,75.14,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,42.99,15.2,16.95,0,https://e-auksion.uz/lot-view?lot_id=24023515
24023525,46A/2/35,868730000,10900000,43436500,0,On sale,24.06.2026 09:00,7,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,0,https://e-auksion.uz/lot-view?lot_id=24023525
24023534,46A/3/38,868730000,10900000,43436500,0,On sale,24.06.2026 09:00,8,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,0,https://e-auksion.uz/lot-view?lot_id=24023534
24023545,46A/4/33,902956000,10900000,45147800,0,On sale,24.06.2026 09:00,10,12,82.84,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,61.63,0,21.21,0,https://e-auksion.uz/lot-view?lot_id=24023545
24023550,46A/2/46,772156000,10900000,38607800,0,On sale,24.06.2026 09:00,9,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,0,https://e-auksion.uz/lot-view?lot_id=24023550
24023561,46A/9/31,902956000,10900000,45147800,0,On sale,24.06.2026 09:00,8,12,82.84,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,61.63,0,21.21,0,https://e-auksion.uz/lot-view?lot_id=24023561
24023570,44A/7/44,888459000,10900000,44422950,0,On sale,24.06.2026 09:00,10,12,81.51,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.58,0,20.93,0,https://e-auksion.uz/lot-view?lot_id=24023570
24023584,43F/5/57,1006974000,12900000,50348700,0,On sale,24.06.2026 09:00,12,12,78.06,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.43,0,17.63,0,https://e-auksion.uz/lot-view?lot_id=24023584
24023603,43F/5/28,1068636000,12900000,53431800,0,On sale,24.06.2026 09:00,6,12,82.84,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,61.63,0,21.21,0,https://e-auksion.uz/lot-view?lot_id=24023603
24023609,43F/5/58,1068636000,12900000,53431800,0,On sale,24.06.2026 09:00,12,12,82.84,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,61.63,0,21.21,0,https://e-auksion.uz/lot-view?lot_id=24023609
24023615,43F/8/38,1021035000,12900000,51051750,0,On sale,24.06.2026 09:00,7,7,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,0,https://e-auksion.uz/lot-view?lot_id=24023615
24023626,43F/8/28,1097532000,12900000,54876600,0,On sale,24.06.2026 09:00,5,7,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,0,https://e-auksion.uz/lot-view?lot_id=24023626
24023633,43F/8/39,1021035000,12900000,51051750,0,On sale,24.06.2026 09:00,7,7,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,0,https://e-auksion.uz/lot-view?lot_id=24023633
24023459,46A/6/46,748458000,12900000,37422900,0,On sale,24.06.2026 09:00,11,12,58.02,2,2027-yilning 2-choragida,To'liq bitkazilgan holda,45.04,0,12.98,1,https://e-auksion.uz/lot-view?lot_id=24023459
24023469,44B/6/33,756460000,10900000,37823000,0,On sale,24.06.2026 09:00,6,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,0,https://e-auksion.uz/lot-view?lot_id=24023469
24023472,44B/6/37,953750000,10900000,47687500,0,On sale,24.06.2026 09:00,7,9,87.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,68.4,0,19.1,2,https://e-auksion.uz/lot-view?lot_id=24023472
24023477,44B/2/29,844750000,10900000,42237500,0,On sale,24.06.2026 09:00,5,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,0,https://e-auksion.uz/lot-view?lot_id=24023477
24023485,44B/2/44,844750000,10900000,42237500,0,On sale,24.06.2026 09:00,8,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,0,https://e-auksion.uz/lot-view?lot_id=24023485
24023497,44B/2/27,756460000,10900000,37823000,0,On sale,24.06.2026 09:00,5,9,69.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,52.2,0,17.2,0,https://e-auksion.uz/lot-view?lot_id=24023497
24023509,44A/5/51,693532000,11900000,34676600,0,On sale,24.06.2026 09:00,11,12,58.28,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,45.3,0,12.98,0,https://e-auksion.uz/lot-view?lot_id=24023509
24023516,44A/4/39,894166000,11900000,44708300,0,On sale,24.06.2026 09:00,7,7,75.14,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,42.99,15.2,16.95,0,https://e-auksion.uz/lot-view?lot_id=24023516
24023526,44A/4/40,894166000,11900000,44708300,0,On sale,24.06.2026 09:00,7,7,75.14,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,42.99,15.2,16.95,0,https://e-auksion.uz/lot-view?lot_id=24023526
24023536,46A/2/41,868730000,10900000,43436500,0,On sale,24.06.2026 09:00,8,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,0,https://e-auksion.uz/lot-view?lot_id=24023536
24023544,46A/2/14,868730000,10900000,43436500,0,On sale,24.06.2026 09:00,4,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,0,https://e-auksion.uz/lot-view?lot_id=24023544
24023554,46A/3/47,868730000,10900000,43436500,0,On sale,24.06.2026 09:00,9,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,0,https://e-auksion.uz/lot-view?lot_id=24023554
24023560,46A/9/47,850854000,10900000,42542700,0,On sale,24.06.2026 09:00,11,12,78.06,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.43,0,17.63,0,https://e-auksion.uz/lot-view?lot_id=24023560
24023566,44A/7/24,888459000,10900000,44422950,0,On sale,24.06.2026 09:00,6,12,81.51,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.58,0,20.93,0,https://e-auksion.uz/lot-view?lot_id=24023566
24023576,44A/7/54,888459000,10900000,44422950,0,On sale,24.06.2026 09:00,12,12,81.51,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.58,0,20.93,0,https://e-auksion.uz/lot-view?lot_id=24023576
24023587,43F/5/12,1006974000,12900000,50348700,0,On sale,24.06.2026 09:00,3,12,78.06,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.43,0,17.63,0,https://e-auksion.uz/lot-view?lot_id=24023587
24023594,43F/5/38,1068636000,12900000,53431800,0,On sale,24.06.2026 09:00,8,12,82.84,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,61.63,0,21.21,0,https://e-auksion.uz/lot-view?lot_id=24023594
,,,,,,,,,,,,,,,,,,
,44B/2/42,,,,,,,,,,,,,,,,,
,44B/6/53,,,,,,,,,,,,,,,,,
,44B/2/54,,,,,,,,,,,,,,,,,
,44A/5/51,,,,,,,,,,,,,,,,,
,44A/4/16,,,,,,,,,,,,,,,,,
,46A/1/43,,,,,,,,,,,,,,,,,
,46A/2/43,,,,,,,,,,,,,,,,,
,46A/2/14,,,,,,,,,,,,,,,,,
,46A/2/23,,,,,,,,,,,,,,,,,
,46A/3/41,,,,,,,,,,,,,,,,,
,46A/2/45,,,,,,,,,,,,,,,,,
,46A/9/47,,,,,,,,,,,,,,,,,
,46A/9/31,,,,,,,,,,,,,,,,,
,44A/7/45,,,,,,,,,,,,,,,,,
,44A/7/24,,,,,,,,,,,,,,,,,
,44A/7/39,,,,,,,,,,,,,,,,,
,44A/7/49,,,,,,,,,,,,,,,,,
,43F/5/34,,,,,,,,,,,,,,,,,
,43F/5/31,,,,,,,,,,,,,,,,,
,43F/5/26,,,,,,,,,,,,,,,,,
,43F/5/14,,,,,,,,,,,,,,,,,
,43F/5/57,,,,,,,,,,,,,,,,,
,43F/5/42,,,,,,,,,,,,,,,,,
,43F/5/13,,,,,,,,,,,,,,,,,
,43F/5/28,,,,,,,,,,,,,,,,,
,43F/5/58,,,,,,,,,,,,,,,,,
,43F/8/18,,,,,,,,,,,,,,,,,
,43F/8/25,,,,,,,,,,,,,,,,,
,43F/8/19,,,,,,,,,,,,,,,,,
,43F/8/26,,,,,,,,,,,,,,,,,
,43F/8/15,,,,,,,,,,,,,,,,,
,44A/1/51,,,,,,,,,,,,,,,,,
,44B/2/35,,,,,,,,,,,,,,,,,
,44B/6/41,,,,,,,,,,,,,,,,,
,44B/6/38,,,,,,,,,,,,,,,,,
,44A/5/42,,,,,,,,,,,,,,,,,
,44A/4/21,,,,,,,,,,,,,,,,,
,46A/2/38,,,,,,,,,,,,,,,,,
,46A/2/41,,,,,,,,,,,,,,,,,
,46A/3/38,,,,,,,,,,,,,,,,,
,46A/2/46,,,,,,,,,,,,,,,,,
,46A/9/36,,,,,,,,,,,,,,,,,
,44A/7/55,,,,,,,,,,,,,,,,,
,43F/5/19,,,,,,,,,,,,,,,,,
,43F/5/12,,,,,,,,,,,,,,,,,
,43F/5/21,,,,,,,,,,,,,,,,,
,43F/5/43,,,,,,,,,,,,,,,,,
,43F/8/24,,,,,,,,,,,,,,,,,
,43F/8/37,,,,,,,,,,,,,,,,,
,43F/8/35,,,,,,,,,,,,,,,,,
,43F/8/28,,,,,,,,,,,,,,,,,
,46A/6/41,,,,,,,,,,,,,,,,,
,44B/6/48,,,,,,,,,,,,,,,,,
,44B/2/29,,,,,,,,,,,,,,,,,
,44B/6/49,,,,,,,,,,,,,,,,,
,44B/6/43,,,,,,,,,,,,,,,,,
,44A/5/46,,,,,,,,,,,,,,,,,
,44A/5/55,,,,,,,,,,,,,,,,,
,46A/1/38,,,,,,,,,,,,,,,,,
,46A/3/20,,,,,,,,,,,,,,,,,
,46A/2/40,,,,,,,,,,,,,,,,,
,43F/8/22,,,,,,,,,,,,,,,,,
,43F/8/21,,,,,,,,,,,,,,,,,
,44A/1/56,,,,,,,,,,,,,,,,,
,44A/1/55,,,,,,,,,,,,,,,,,
,44B/2/41,,,,,,,,,,,,,,,,,
,44B/2/15,,,,,,,,,,,,,,,,,
,44B/6/47,,,,,,,,,,,,,,,,,
,44B/6/37,,,,,,,,,,,,,,,,,
,46A/6/46,,,,,,,,,,,,,,,,,
,44B/6/45,,,,,,,,,,,,,,,,,
,44B/2/47,,,,,,,,,,,,,,,,,
,44B/2/40,,,,,,,,,,,,,,,,,
,44A/4/40,,,,,,,,,,,,,,,,,
,46A/2/47,,,,,,,,,,,,,,,,,
,46A/3/40,,,,,,,,,,,,,,,,,
,46A/2/26,,,,,,,,,,,,,,,,,
,46A/4/37,,,,,,,,,,,,,,,,,
,46A/9/51,,,,,,,,,,,,,,,,,
,44A/7/54,,,,,,,,,,,,,,,,,
,43F/5/44,,,,,,,,,,,,,,,,,
,43F/5/17,,,,,,,,,,,,,,,,,
,43F/5/47,,,,,,,,,,,,,,,,,
,43F/5/11,,,,,,,,,,,,,,,,,
,46A/6/51,,,,,,,,,,,,,,,,,
,44B/6/46,,,,,,,,,,,,,,,,,
,44B/2/27,,,,,,,,,,,,,,,,,
,44B/2/23,,,,,,,,,,,,,,,,,
,44B/2/44,,,,,,,,,,,,,,,,,
,44A/5/41,,,,,,,,,,,,,,,,,
,46A/1/53,,,,,,,,,,,,,,,,,
,46A/3/43,,,,,,,,,,,,,,,,,
,46A/2/20,,,,,,,,,,,,,,,,,
,46A/9/52,,,,,,,,,,,,,,,,,
,46A/9/46,,,,,,,,,,,,,,,,,
,44A/7/29,,,,,,,,,,,,,,,,,
,43F/5/24,,,,,,,,,,,,,,,,,
,43F/5/27,,,,,,,,,,,,,,,,,
,43F/5/56,,,,,,,,,,,,,,,,,
,43F/5/33,,,,,,,,,,,,,,,,,
,43F/5/48,,,,,,,,,,,,,,,,,
,43F/8/12,,,,,,,,,,,,,,,,,
,43F/8/29,,,,,,,,,,,,,,,,,
,44B/2/50,,,,,,,,,,,,,,,,,
,44A/5/57,,,,,,,,,,,,,,,,,
,44A/5/58,,,,,,,,,,,,,,,,,
,44A/4/28,,,,,,,,,,,,,,,,,
,46A/1/54,,,,,,,,,,,,,,,,,
,46A/3/44,,,,,,,,,,,,,,,,,
,46A/4/29,,,,,,,,,,,,,,,,,
,46A/4/33,,,,,,,,,,,,,,,,,
,44A/7/30,,,,,,,,,,,,,,,,,
,43F/5/55,,,,,,,,,,,,,,,,,
,43F/5/49,,,,,,,,,,,,,,,,,
,43F/5/37,,,,,,,,,,,,,,,,,
,43F/8/41,,,,,,,,,,,,,,,,,
,43F/8/34,,,,,,,,,,,,,,,,,
,44B/2/48,,,,,,,,,,,,,,,,,
,44B/6/21,,,,,,,,,,,,,,,,,
,44A/1/60,,,,,,,,,,,,,,,,,
,44B/2/46,,,,,,,,,,,,,,,,,
,44B/2/52,,,,,,,,,,,,,,,,,
,44A/5/52,,,,,,,,,,,,,,,,,
,44A/4/15,,,,,,,,,,,,,,,,,
,46A/1/13,,,,,,,,,,,,,,,,,
,46A/2/29,,,,,,,,,,,,,,,,,
,46A/2/48,,,,,,,,,,,,,,,,,
,46A/9/26,,,,,,,,,,,,,,,,,
,44A/7/35,,,,,,,,,,,,,,,,,
,43F/5/9,,,,,,,,,,,,,,,,,
,43F/5/32,,,,,,,,,,,,,,,,,
,43F/5/52,,,,,,,,,,,,,,,,,
,43F/5/23,,,,,,,,,,,,,,,,,
,43F/8/32,,,,,,,,,,,,,,,,,
,43F/8/16,,,,,,,,,,,,,,,,,
,43F/8/27,,,,,,,,,,,,,,,,,
,43F/8/14,,,,,,,,,,,,,,,,,
,46A/6/31,,,,,,,,,,,,,,,,,
,44B/6/33,,,,,,,,,,,,,,,,,
,44B/6/42,,,,,,,,,,,,,,,,,
,44B/2/17,,,,,,,,,,,,,,,,,
,44B/6/54,,,,,,,,,,,,,,,,,
,44B/6/44,,,,,,,,,,,,,,,,,
,44B/2/51,,,,,,,,,,,,,,,,,
,46A/2/44,,,,,,,,,,,,,,,,,
,46A/3/45,,,,,,,,,,,,,,,,,
,46A/3/47,,,,,,,,,,,,,,,,,
,46A/4/25,,,,,,,,,,,,,,,,,
,46A/9/37,,,,,,,,,,,,,,,,,
,44A/7/44,,,,,,,,,,,,,,,,,
,43F/5/54,,,,,,,,,,,,,,,,,
,43F/5/16,,,,,,,,,,,,,,,,,
,43F/5/51,,,,,,,,,,,,,,,,,
,46A/6/36,,,,,,,,,,,,,,,,,
,44B/6/39,,,,,,,,,,,,,,,,,
,44B/2/45,,,,,,,,,,,,,,,,,
,44B/6/50,,,,,,,,,,,,,,,,,
,44B/6/52,,,,,,,,,,,,,,,,,
,44A/4/39,,,,,,,,,,,,,,,,,
,46A/1/48,,,,,,,,,,,,,,,,,
,46A/2/35,,,,,,,,,,,,,,,,,
,46A/3/46,,,,,,,,,,,,,,,,,
,46A/9/21,,,,,,,,,,,,,,,,,
,46A/9/41,,,,,,,,,,,,,,,,,
,44A/7/34,,,,,,,,,,,,,,,,,
,43F/5/39,,,,,,,,,,,,,,,,,
,43F/5/22,,,,,,,,,,,,,,,,,
,43F/5/53,,,,,,,,,,,,,,,,,
,43F/8/13,,,,,,,,,,,,,,,,,
,43F/8/33,,,,,,,,,,,,,,,,,
,43F/5/38,,,,,,,,,,,,,,,,,
,43F/8/36,,,,,,,,,,,,,,,,,
,43F/8/40,,,,,,,,,,,,,,,,,
,43F/5/18,,,,,,,,,,,,,,,,,
,43F/8/17,,,,,,,,,,,,,,,,,
,43F/8/38,,,,,,,,,,,,,,,,,
,43F/8/20,,,,,,,,,,,,,,,,,
,43F/8/39,,,,,,,,,,,,,,,,,
,44B/2/49,,,,,,,,,,,,,,,,,
,44B/6/51,,,,,,,,,,,,,,,,,
,44B/2/39,,,,,,,,,,,,,,,,,
,44B/2/53,,,,,,,,,,,,,,,,,
,44B/2/38,,,,,,,,,,,,,,,,,
,44B/2/21,,,,,,,,,,,,,,,,,
,44A/5/56,,,,,,,,,,,,,,,,,
,44A/4/22,,,,,,,,,,,,,,,,,
,46A/1/33,,,,,,,,,,,,,,,,,
