lot_number,Lot,Building,name, price , price_per_sqm , deposit ,applications,status,auction_end,unit_floor,building_floors,total_area,rooms,completion_term,handover_status,living_area,kitchen_area,auxiliary_area,views,url
24442217,45D,5,45D/5/3," $893,800,000.00 "," $10,900,000.00 "," $44,690,000.00 ",0,On sale,20.07.2026 09:00,2,9,82,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,1,https://e-auksion.uz/lot-view?lot_id=24442217
24442233,45D,9,45D/9/5," $936,637,000.00 "," $10,900,000.00 "," $46,831,850.00 ",0,On sale,20.07.2026 09:00,2,12,85.93,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,1,https://e-auksion.uz/lot-view?lot_id=24442233
24442253,43F,5,43F/5/52," $1,006,974,000.00 "," $12,900,000.00 "," $50,348,700.00 ",0,On sale,20.07.2026 09:00,11,12,78.06,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.43,0,17.63,2,https://e-auksion.uz/lot-view?lot_id=24442253
24442256,43F,5,43F/5/23," $1,068,636,000.00 "," $12,900,000.00 "," $53,431,800.00 ",0,On sale,20.07.2026 09:00,5,12,82.84,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,61.63,0,21.21,6,https://e-auksion.uz/lot-view?lot_id=24442256
24442245,43F,5,43F/5/39," $748,458,000.00 "," $12,900,000.00 "," $37,422,900.00 ",0,On sale,20.07.2026 09:00,9,12,58.02,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,45.04,0,12.98,13,https://e-auksion.uz/lot-view?lot_id=24442245
24442204,45D,2,45D/2/9," $793,520,000.00 "," $10,900,000.00 "," $39,676,000.00 ",0,On sale,20.07.2026 09:00,2,12,72.8,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,2,https://e-auksion.uz/lot-view?lot_id=24442204
24442249,43F,5,43F/5/32," $1,006,974,000.00 "," $12,900,000.00 "," $50,348,700.00 ",0,On sale,20.07.2026 09:00,7,12,78.06,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.43,0,17.63,4,https://e-auksion.uz/lot-view?lot_id=24442249
24442215,45D,4,45D/4/5," $936,637,000.00 "," $10,900,000.00 "," $46,831,850.00 ",0,On sale,20.07.2026 09:00,2,12,85.93,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,6,https://e-auksion.uz/lot-view?lot_id=24442215
24442235,45D,8,45D/8/12," $1,018,278,000.00 ",," $50,913,900.00 ",0,On sale,20.07.2026 09:00,2,9,"93,42",0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,2,https://e-auksion.uz/lot-view?lot_id=24442235
24442243,45D,1,45D/10/6," $739,892,000.00 "," $10,900,000.00 "," $36,994,600.00 ",0,On sale,20.07.2026 09:00,2,9,67.88,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,14,https://e-auksion.uz/lot-view?lot_id=24442243
24442223,45D,3,45D/3/12," $1,018,278,000.00 "," $10,900,000.00 "," $50,913,900.00 ",0,On sale,20.07.2026 09:00,2,12,93.42,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,6,https://e-auksion.uz/lot-view?lot_id=24442223
24442280,43F,8,43F/8/38," $1,021,035,000.00 "," $12,900,000.00 "," $51,051,750.00 ",0,On sale,20.07.2026 09:00,7,7,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,1,https://e-auksion.uz/lot-view?lot_id=24442280
24442283,43F,8,43F/8/41," $841,338,000.00 "," $12,900,000.00 "," $42,066,900.00 ",0,On sale,20.07.2026 09:00,7,7,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,7,https://e-auksion.uz/lot-view?lot_id=24442283
24442276,43F,8,43F/8/40," $1,097,532,000.00 "," $12,900,000.00 "," $54,876,600.00 ",0,On sale,20.07.2026 09:00,7,7,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,1,https://e-auksion.uz/lot-view?lot_id=24442276
24442210,45D,1,45D/1/3," $711,770,000.00 "," $10,900,000.00 "," $35,588,500.00 ",0,On sale,20.07.2026 09:00,2,12,65.3,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,17,https://e-auksion.uz/lot-view?lot_id=24442210
24442266,43F,8,43F/8/20," $1,021,035,000.00 "," $12,900,000.00 "," $51,051,750.00 ",0,On sale,20.07.2026 09:00,4,7,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,0,https://e-auksion.uz/lot-view?lot_id=24442266
24442270,43F,8,43F/8/16," $1,097,532,000.00 "," $12,900,000.00 "," $54,876,600.00 ",0,On sale,20.07.2026 09:00,3,7,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,1,https://e-auksion.uz/lot-view?lot_id=24442270
24442278,43F,8,43F/8/22," $1,097,532,000.00 "," $12,900,000.00 "," $54,876,600.00 ",0,On sale,20.07.2026 09:00,4,7,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,2,https://e-auksion.uz/lot-view?lot_id=24442278
24442238,45D,8,45D/8/7," $1,018,278,000.00 "," $10,900,000.00 "," $50,913,900.00 ",0,On sale,20.07.2026 09:00,2,9,93.42,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,0,https://e-auksion.uz/lot-view?lot_id=24442238
24442234,45D,9,45D/9/1," $663,265,000.00 "," $10,900,000.00 "," $33,163,250.00 ",0,On sale,20.07.2026 09:00,2,12,60.85,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,61,https://e-auksion.uz/lot-view?lot_id=24442234
24442236,45D,9,45D/9/3," $711,770,000.00 ",," $35,588,500.00 ",0,On sale,20.07.2026 09:00,2,12,"65,3",0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,18,https://e-auksion.uz/lot-view?lot_id=24442236
24442232,45D,9,45D/9/4," $882,573,000.00 "," $10,900,000.00 "," $44,128,650.00 ",0,On sale,20.07.2026 09:00,2,12,80.97,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,5,https://e-auksion.uz/lot-view?lot_id=24442232
24442231,45D,3,45D/3/11," $904,918,000.00 "," $10,900,000.00 "," $45,245,900.00 ",0,On sale,20.07.2026 09:00,2,12,83.02,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,1,https://e-auksion.uz/lot-view?lot_id=24442231
24442230,45D,7,45D/7/10," $767,142,000.00 "," $10,900,000.00 "," $38,357,100.00 ",0,On sale,20.07.2026 09:00,2,9,70.38,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,4,https://e-auksion.uz/lot-view?lot_id=24442230
24442218,45D,7,45D/7/7," $1,018,278,000.00 "," $10,900,000.00 "," $50,913,900.00 ",0,On sale,20.07.2026 09:00,2,9,93.42,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,0,https://e-auksion.uz/lot-view?lot_id=24442218
24442259,43F,5,43F/5/38," $1,068,636,000.00 "," $12,900,000.00 "," $53,431,800.00 ",0,On sale,20.07.2026 09:00,8,12,82.84,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,61.63,0,21.21,4,https://e-auksion.uz/lot-view?lot_id=24442259
24442206,45D,4,45D/4/4," $882,573,000.00 "," $10,900,000.00 "," $44,128,650.00 ",0,On sale,20.07.2026 09:00,2,12,80.97,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,3,https://e-auksion.uz/lot-view?lot_id=24442206
24442252,43F,5,43F/5/47," $1,006,974,000.00 "," $12,900,000.00 "," $50,348,700.00 ",0,On sale,20.07.2026 09:00,10,12,78.06,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.43,0,17.63,2,https://e-auksion.uz/lot-view?lot_id=24442252
24442220,45D,7,45D/7/8," $904,918,000.00 "," $10,900,000.00 "," $45,245,900.00 ",0,On sale,20.07.2026 09:00,2,9,83.02,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,0,https://e-auksion.uz/lot-view?lot_id=24442220
24442265,43F,5,43F/5/58," $1,068,636,000.00 "," $12,900,000.00 "," $53,431,800.00 ",0,On sale,20.07.2026 09:00,12,12,82.84,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,61.63,0,21.21,1,https://e-auksion.uz/lot-view?lot_id=24442265
24442207,45D,2,45D/2/7," $1,018,278,000.00 "," $10,900,000.00 "," $50,913,900.00 ",0,On sale,20.07.2026 09:00,2,12,93.42,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,0,https://e-auksion.uz/lot-view?lot_id=24442207
24442221,45D,8,45D/8/11," $904,918,000.00 "," $10,900,000.00 "," $45,245,900.00 ",0,On sale,20.07.2026 09:00,2,9,83.02,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,0,https://e-auksion.uz/lot-view?lot_id=24442221
24442212,45D,2,45D/2/8," $904,918,000.00 "," $10,900,000.00 "," $45,245,900.00 ",0,On sale,20.07.2026 09:00,2,12,83.02,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,2,https://e-auksion.uz/lot-view?lot_id=24442212
24442203,45D,2,45D/2/10," $767,142,000.00 "," $10,900,000.00 "," $38,357,100.00 ",0,On sale,20.07.2026 09:00,2,12,70.38,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,8,https://e-auksion.uz/lot-view?lot_id=24442203
24442222,45D,3,45D/3/10," $767,142,000.00 "," $10,900,000.00 "," $38,357,100.00 ",0,On sale,20.07.2026 09:00,2,12,70.38,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,3,https://e-auksion.uz/lot-view?lot_id=24442222
24442219,45D,3,45D/3/7," $1,018,278,000.00 "," $10,900,000.00 "," $50,913,900.00 ",0,On sale,20.07.2026 09:00,2,12,93.42,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,1,https://e-auksion.uz/lot-view?lot_id=24442219
24442208,45D,5,45D/5/2," $961,053,000.00 "," $10,900,000.00 "," $48,052,650.00 ",0,On sale,20.07.2026 09:00,2,9,88.17,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,4,https://e-auksion.uz/lot-view?lot_id=24442208
24442211,45D,7,45D/7/11," $904,918,000.00 "," $10,900,000.00 "," $45,245,900.00 ",0,On sale,20.07.2026 09:00,2,9,83.02,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,0,https://e-auksion.uz/lot-view?lot_id=24442211
24442227,45D,8,45D/8/9," $793,520,000.00 ",," $39,676,000.00 ",0,On sale,20.07.2026 09:00,2,9,"72,80",0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,8,https://e-auksion.uz/lot-view?lot_id=24442227
24442239,45D,1,45D/10/2," $961,380,000.00 "," $10,900,000.00 "," $48,069,000.00 ",0,On sale,20.07.2026 09:00,2,9,88.2,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,1,https://e-auksion.uz/lot-view?lot_id=24442239
24442261,43F,5,43F/5/33," $1,068,636,000.00 "," $12,900,000.00 "," $53,431,800.00 ",0,On sale,20.07.2026 09:00,7,12,82.84,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,61.63,0,21.21,0,https://e-auksion.uz/lot-view?lot_id=24442261
24442224,45D,5,45D/5/5," $961,053,000.00 "," $10,900,000.00 "," $48,052,650.00 ",0,On sale,20.07.2026 09:00,2,9,88.17,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,3,https://e-auksion.uz/lot-view?lot_id=24442224
24442250,43F,5,43F/5/37," $1,006,974,000.00 "," $12,900,000.00 "," $50,348,700.00 ",0,On sale,20.07.2026 09:00,8,12,78.06,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.43,0,17.63,3,https://e-auksion.uz/lot-view?lot_id=24442250
24442273,43F,8,43F/8/39," $1,021,035,000.00 "," $12,900,000.00 "," $51,051,750.00 ",0,On sale,20.07.2026 09:00,7,7,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,0,https://e-auksion.uz/lot-view?lot_id=24442273
24442226,45D,8,45D/8/8," $904,918,000.00 "," $10,900,000.00 "," $45,245,900.00 ",0,On sale,20.07.2026 09:00,2,9,83.02,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,1,https://e-auksion.uz/lot-view?lot_id=24442226
24442258,43F,5,43F/5/48," $1,068,636,000.00 "," $12,900,000.00 "," $53,431,800.00 ",0,On sale,20.07.2026 09:00,10,12,82.84,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,61.63,0,21.21,1,https://e-auksion.uz/lot-view?lot_id=24442258
24442248,43F,5,43F/5/56," $820,182,000.00 "," $12,900,000.00 "," $41,009,100.00 ",0,On sale,20.07.2026 09:00,12,12,63.58,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,40.21,11.12,23.37,4,https://e-auksion.uz/lot-view?lot_id=24442248
24442213,45D,7,45D/7/9," $793,520,000.00 "," $10,900,000.00 "," $39,676,000.00 ",0,On sale,20.07.2026 09:00,2,9,72.8,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,1,https://e-auksion.uz/lot-view?lot_id=24442213
24442228,45D,5,45D/5/4," $893,800,000.00 "," $10,900,000.00 "," $44,690,000.00 ",0,On sale,20.07.2026 09:00,2,9,82,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,1,https://e-auksion.uz/lot-view?lot_id=24442228
24442237,45D,1,45D/10/1," $739,892,000.00 "," $10,900,000.00 "," $36,994,600.00 ",0,On sale,20.07.2026 09:00,2,9,67.88,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,11,https://e-auksion.uz/lot-view?lot_id=24442237
24442246,43F,5,43F/5/54," $748,458,000.00 "," $12,900,000.00 "," $37,422,900.00 ",0,On sale,20.07.2026 09:00,12,12,58.02,2,2027-yilning 2-choragida,To'liq bitkazilgan holda,45.04,0,12.98,3,https://e-auksion.uz/lot-view?lot_id=24442246
24442254,43F,5,43F/5/57," $1,006,974,000.00 "," $12,900,000.00 "," $50,348,700.00 ",0,On sale,20.07.2026 09:00,12,12,78.06,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.43,0,17.63,1,https://e-auksion.uz/lot-view?lot_id=24442254
24442201,45D,1,45D/1/4," $882,573,000.00 "," $10,900,000.00 "," $44,128,650.00 ",0,On sale,20.07.2026 09:00,2,12,80.97,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,3,https://e-auksion.uz/lot-view?lot_id=24442201
24442214,45D,7,45D/7/12," $1,018,278,000.00 "," $10,900,000.00 "," $50,913,900.00 ",0,On sale,20.07.2026 09:00,2,9,93.42,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,5,https://e-auksion.uz/lot-view?lot_id=24442214
24442216,45D,3,45D/3/9," $793,520,000.00 "," $10,900,000.00 "," $39,676,000.00 ",0,On sale,20.07.2026 09:00,2,12,72.8,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,3,https://e-auksion.uz/lot-view?lot_id=24442216
24442202,45D,2,45D/2/12," $1,018,278,000.00 "," $10,900,000.00 "," $50,913,900.00 ",0,On sale,20.07.2026 09:00,2,12,93.42,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,6,https://e-auksion.uz/lot-view?lot_id=24442202
24442257,43F,5,43F/5/28," $1,068,636,000.00 "," $12,900,000.00 "," $53,431,800.00 ",0,On sale,20.07.2026 09:00,6,12,82.84,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,61.63,0,21.21,1,https://e-auksion.uz/lot-view?lot_id=24442257
24442225,45D,8,45D/8/10," $767,142,000.00 "," $10,900,000.00 "," $38,357,100.00 ",0,On sale,20.07.2026 09:00,2,9,70.38,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,17,https://e-auksion.uz/lot-view?lot_id=24442225
24442242,45D,1,45D/10/5," $961,380,000.00 "," $10,900,000.00 "," $48,069,000.00 ",0,On sale,20.07.2026 09:00,2,9,88.2,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,0,https://e-auksion.uz/lot-view?lot_id=24442242
24442247,43F,5,43F/5/22," $1,006,974,000.00 "," $12,900,000.00 "," $50,348,700.00 ",0,On sale,20.07.2026 09:00,5,12,78.06,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.43,0,17.63,14,https://e-auksion.uz/lot-view?lot_id=24442247
24442251,43F,5,43F/5/42," $1,006,974,000.00 "," $12,900,000.00 "," $50,348,700.00 ",0,On sale,20.07.2026 09:00,9,12,78.06,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.43,0,17.63,0,https://e-auksion.uz/lot-view?lot_id=24442251
24442255,43F,5,43F/5/18," $1,068,636,000.00 "," $12,900,000.00 "," $53,431,800.00 ",0,On sale,20.07.2026 09:00,4,12,82.84,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,61.63,0,21.21,2,https://e-auksion.uz/lot-view?lot_id=24442255
24442264,43F,8,43F/8/36," $841,338,000.00 "," $12,900,000.00 "," $42,066,900.00 ",0,On sale,20.07.2026 09:00,7,7,65.22,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,53.24,0,11.98,3,https://e-auksion.uz/lot-view?lot_id=24442264
24442260,43F,5,43F/5/43," $1,068,636,000.00 "," $12,900,000.00 "," $53,431,800.00 ",0,On sale,20.07.2026 09:00,9,12,82.84,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,61.63,0,21.21,2,https://e-auksion.uz/lot-view?lot_id=24442260
24442289,43F,8,43F/8/37," $1,097,532,000.00 "," $12,900,000.00 "," $54,876,600.00 ",0,On sale,20.07.2026 09:00,7,7,85.08,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,56.44,10.26,28.64,5,https://e-auksion.uz/lot-view?lot_id=24442289
24442274,43F,8,43F/8/32," $1,021,035,000.00 "," $12,900,000.00 "," $51,051,750.00 ",0,On sale,20.07.2026 09:00,6,7,79.15,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,51.46,8.52,27.69,1,https://e-auksion.uz/lot-view?lot_id=24442274
24442229,45D,3,45D/3/8," $904,918,000.00 "," $10,900,000.00 "," $45,245,900.00 ",0,On sale,20.07.2026 09:00,2,12,83.02,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,2,https://e-auksion.uz/lot-view?lot_id=24442229
24442262,43F,5,43F/5/53," $1,068,636,000.00 "," $12,900,000.00 "," $53,431,800.00 ",0,On sale,20.07.2026 09:00,11,12,82.84,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,61.63,0,21.21,9,https://e-auksion.uz/lot-view?lot_id=24442262
24442205,45D,1,45D/1/5," $936,637,000.00 "," $10,900,000.00 "," $46,831,850.00 ",0,On sale,20.07.2026 09:00,2,12,85.93,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,10,https://e-auksion.uz/lot-view?lot_id=24442205
24442209,45D,2,45D/2/11," $904,918,000.00 "," $10,900,000.00 "," $45,245,900.00 ",0,On sale,20.07.2026 09:00,2,12,83.02,0,2027-yilning 2 choragida,Tamirsiz holda (korobka),0,0,0,1,https://e-auksion.uz/lot-view?lot_id=24442209
24442153,46A,3,46A/3/44," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",0,On sale,20.07.2026 09:00,9,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,4,https://e-auksion.uz/lot-view?lot_id=24442153
24442191,46A,3,46A/3/46," $772,156,000.00 "," $10,900,000.00 "," $38,607,800.00 ",0,On sale,20.07.2026 09:00,9,9,70.84,2,2027-yilning 2 choragida,To'liq bitkazilgan holda,60.59,0,10.25,2,https://e-auksion.uz/lot-view?lot_id=24442191
24442150,46A,2,46A/2/35," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",0,On sale,20.07.2026 09:00,7,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,2,https://e-auksion.uz/lot-view?lot_id=24442150
24442197,44A,7,44A/7/55," $854,887,000.00 "," $10,900,000.00 "," $42,744,350.00 ",0,On sale,20.07.2026 09:00,12,12,78.43,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.92,0,17.51,9,https://e-auksion.uz/lot-view?lot_id=24442197
24442199,44A,7,44A/7/49," $888,459,000.00 "," $10,900,000.00 "," $44,422,950.00 ",0,On sale,20.07.2026 09:00,11,12,81.51,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.58,0,20.93,2,https://e-auksion.uz/lot-view?lot_id=24442199
24442200,44A,7,44A/7/54," $888,459,000.00 "," $10,900,000.00 "," $44,422,950.00 ",0,On sale,20.07.2026 09:00,12,12,81.51,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.58,0,20.93,4,https://e-auksion.uz/lot-view?lot_id=24442200
24442194,46A,9,46A/9/46," $902,956,000.00 "," $10,900,000.00 "," $45,147,800.00 ",0,On sale,20.07.2026 09:00,11,12,82.84,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,61.63,0,21.21,11,https://e-auksion.uz/lot-view?lot_id=24442194
24442192,46A,9,46A/9/51," $902,956,000.00 "," $10,900,000.00 "," $45,147,800.00 ",0,On sale,20.07.2026 09:00,12,12,82.84,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,61.63,0,21.21,18,https://e-auksion.uz/lot-view?lot_id=24442192
24442151,46A,2,46A/2/38," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",0,On sale,20.07.2026 09:00,8,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,2,https://e-auksion.uz/lot-view?lot_id=24442151
24442152,46A,2,46A/2/44," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",0,On sale,20.07.2026 09:00,9,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,2,https://e-auksion.uz/lot-view?lot_id=24442152
24442193,46A,3,46A/3/47," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",0,On sale,20.07.2026 09:00,9,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,3,https://e-auksion.uz/lot-view?lot_id=24442193
24442196,44A,7,44A/7/39," $888,459,000.00 "," $10,900,000.00 "," $44,422,950.00 ",0,On sale,20.07.2026 09:00,9,12,81.51,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.58,0,20.93,6,https://e-auksion.uz/lot-view?lot_id=24442196
24442198,44A,7,44A/7/44," $888,459,000.00 "," $10,900,000.00 "," $44,422,950.00 ",0,On sale,20.07.2026 09:00,10,12,81.51,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.58,0,20.93,3,https://e-auksion.uz/lot-view?lot_id=24442198
24442195,44A,7,44A/7/34," $888,459,000.00 "," $10,900,000.00 "," $44,422,950.00 ",0,On sale,20.07.2026 09:00,8,12,81.51,3,2027-yilning 2-choragida,To'liq bitkazilgan holda,60.58,0,20.93,14,https://e-auksion.uz/lot-view?lot_id=24442195
24442149,46A,3,46A/3/38," $868,730,000.00 "," $10,900,000.00 "," $43,436,500.00 ",0,On sale,20.07.2026 09:00,8,9,79.7,3,2027-yilning 2 choragida,To'liq bitkazilgan holda,62.6,0,17.1,5,https://e-auksion.uz/lot-view?lot_id=24442149
24442167,44B,6,44B/6/42," $953,750,000.00 "," $10,900,000.00 "," $47,687,500.00 ",0,On sale,20.07.2026 09:00,7,9,87.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,68.4,0,19.1,23,https://e-auksion.uz/lot-view?lot_id=24442167
24442172,44A,4,44A/4/22," $894,166,000.00 "," $11,900,000.00 "," $44,708,300.00 ",0,On sale,20.07.2026 09:00,4,7,75.14,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,42.99,15.2,16.95,0,https://e-auksion.uz/lot-view?lot_id=24442172
24442158,44B,2,44B/2/52," $745,560,000.00 "," $10,900,000.00 "," $37,278,000.00 ",0,On sale,20.07.2026 09:00,9,9,68.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,50.5,0,17.9,6,https://e-auksion.uz/lot-view?lot_id=24442158
24442168,44B,6,44B/6/48," $953,750,000.00 "," $10,900,000.00 "," $47,687,500.00 ",0,On sale,20.07.2026 09:00,8,9,87.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,68.4,0,19.1,5,https://e-auksion.uz/lot-view?lot_id=24442168
24442170,44B,6,44B/6/44," $844,750,000.00 "," $10,900,000.00 "," $42,237,500.00 ",0,On sale,20.07.2026 09:00,8,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,5,https://e-auksion.uz/lot-view?lot_id=24442170
24442145,46A,6,46A/6/41," $748,458,000.00 "," $12,900,000.00 "," $37,422,900.00 ",0,On sale,20.07.2026 09:00,10,12,58.02,2,2027-yilning 2-choragida,To'liq bitkazilgan holda,45.04,0,12.98,7,https://e-auksion.uz/lot-view?lot_id=24442145
24442171,44B,2,44B/2/53," $844,750,000.00 "," $10,900,000.00 "," $42,237,500.00 ",0,On sale,20.07.2026 09:00,9,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,2,https://e-auksion.uz/lot-view?lot_id=24442171
24442165,44B,6,44B/6/49," $953,750,000.00 "," $10,900,000.00 "," $47,687,500.00 ",0,On sale,20.07.2026 09:00,9,9,87.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,68.4,0,19.1,4,https://e-auksion.uz/lot-view?lot_id=24442165
24442163,44B,6,44B/6/41," $844,750,000.00 "," $10,900,000.00 "," $42,237,500.00 ",0,On sale,20.07.2026 09:00,7,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,3,https://e-auksion.uz/lot-view?lot_id=24442163
24442169,46A,1,46A/1/43," $820,182,000.00 "," $12,900,000.00 "," $41,009,100.00 ",0,On sale,20.07.2026 09:00,10,12,63.58,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,51.33,0,12.25,0,https://e-auksion.uz/lot-view?lot_id=24442169
24442159,46A,1,46A/1/53," $820,182,000.00 "," $12,900,000.00 "," $41,009,100.00 ",0,On sale,20.07.2026 09:00,12,12,63.58,2,2027-yilning 2 choragida ,To'liq bitkazilgan holda,51.33,0,12.25,25,https://e-auksion.uz/lot-view?lot_id=24442159
24442162,44B,6,44B/6/52," $745,560,000.00 "," $10,900,000.00 "," $37,278,000.00 ",0,On sale,20.07.2026 09:00,9,9,68.4,2,2026-yilning 4-choragida ,To'liq bitkazilgan holda,50.5,0,17.9,3,https://e-auksion.uz/lot-view?lot_id=24442162
24442173,44B,6,44B/6/47," $844,750,000.00 "," $10,900,000.00 "," $42,237,500.00 ",0,On sale,20.07.2026 09:00,8,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,1,https://e-auksion.uz/lot-view?lot_id=24442173
24442141,46A,6,46A/6/46," $748,458,000.00 "," $12,900,000.00 "," $37,422,900.00 ",0,On sale,20.07.2026 09:00,11,12,58.02,2,2027-yilning 2-choragida,To'liq bitkazilgan holda,45.04,0,12.98,19,https://e-auksion.uz/lot-view?lot_id=24442141
24442160,44B,2,44B/2/47," $844,750,000.00 "," $10,900,000.00 "," $42,237,500.00 ",0,On sale,20.07.2026 09:00,8,9,77.5,3,2026-yilning 4-choragida ,To'liq bitkazilgan holda,59.6,0,17.9,2,https://e-auksion.uz/lot-view?lot_id=24442160
